Name: 2, Condition: 2, Run: 27, Date: 10/8/2019 11:28:11 AM, Testing: True
time,userInput,disturbanceInput,angAcc,angVel,rollAngle
0.03,0,4.44924,17.79696,0.5210028,0.01032068
0.04,0,4.417681,17.67072,0.6977101,0.01729778
0.05,0,4.276578,17.10631,0.8687732,0.02598551
0.05999999,0,4.024192,16.09677,1.029741,0.03628292
0.06999999,0,3.660875,14.6435,1.176176,0.04804468
0.07999999,0,3.189085,12.75634,1.303739,0.06108207
0.08999999,0,2.613359,10.45343,1.408274,0.07516481
0.09999999,0,1.940252,7.761007,1.485884,0.09002364
0.11,0.442328,1.17823,6.482232,1.550706,0.1055307
0.12,0.442328,0.3375367,3.119459,1.581901,0.1213497
0.13,0.8605382,-0.5699781,1.16224,1.593523,0.1372849
0.14,0.8605382,-1.531064,-2.682104,1.566702,0.152952
0.15,1.045907,-2.53129,-5.941534,1.507287,0.1680248
0.16,1.375954,-3.555301,-8.717389,1.420113,0.1822259
0.17,1.375954,-4.587086,-12.84453,1.291667,0.1951426
0.18,1.51272,-5.610249,-16.39012,1.127766,0.2064203
0.19,1.51272,-6.608318,-20.38239,0.9239423,0.2156597
0.2,1.66644,-7.56502,-23.59432,0.6879991,0.2225397
0.21,1.737649,-8.464574,-26.9077,0.4189221,0.2267289
0.22,1.737649,-9.291985,-30.21734,0.1167487,0.2278964
0.23,1.754604,-10.03329,-33.11475,-0.2143988,0.2257524
0.24,1.754604,-10.67584,-35.68494,-0.5712482,0.2200399
0.25,1.754604,-11.20849,-37.81555,-0.9494037,0.2105459
0.26,1.754604,-11.62184,-39.46895,-1.344093,0.1971049
0.27,1.754604,-11.90838,-40.6151,-1.750244,0.1796025
0.28,1.754604,-12.06263,-41.23212,-2.162565,0.1579769
0.29,1.754604,-12.08127,-41.30665,-2.575632,0.1322205
0.3,1.754604,-11.96315,-40.83417,-2.983974,0.1023808
0.31,1.754604,-11.70937,-39.81905,-3.382164,0.06855916
0.32,1.754604,-11.32324,-38.27452,-3.764909,0.03091007
0.33,1.754604,-10.81021,-36.22243,-4.127133,-0.01036126
0.3399999,1.754604,-10.17783,-33.69291,-4.464063,-0.05500189
0.3499999,1.754604,-9.435559,-30.72382,-4.771301,-0.1027149
0.3599999,1.754604,-8.594629,-27.3601,-5.044902,-0.1531639
0.3699999,1.754604,-7.667868,-23.65306,-5.281433,-0.2059782
0.3799999,1.754604,-6.669437,-19.65933,-5.478026,-0.2607585
0.3899999,1.754604,-5.614624,-15.44008,-5.632427,-0.3170828
0.3999999,1.754604,-4.519543,-11.05976,-5.743024,-0.374513
0.4099999,1.754604,-3.400883,-6.585115,-5.808876,-0.4326017
0.4199999,1.754604,-2.27559,-2.083946,-5.829715,-0.4908989
0.4299999,1.754604,-1.160591,2.376054,-5.805955,-0.5489585
0.4399998,1.754604,-0.0724965,6.72843,-5.738671,-0.6063452
0.4499998,1.754604,0.9726955,10.9092,-5.629579,-0.662641
0.4599998,1.754604,1.959859,14.85785,-5.481,-0.717451
0.4699998,1.754604,2.875019,18.51849,-5.295815,-0.7704091
0.4799998,1.754604,3.705569,21.84069,-5.077409,-0.8211832
0.4899998,1.754604,4.440506,24.78044,-4.829605,-0.8694792
0.4999998,1.754604,5.070591,27.30078,-4.556597,-0.9150452
