Name: 2, Condition: 3, Run: 23, Date: 10/8/2019 11:20:22 AM, Testing: True
time,userInput,disturbanceInput,angAcc,angVel,rollAngle
0.03,1.835985,4.44924,25.1409,0.5944422,0.01105507
0.04,1.835985,4.417681,25.01467,0.8445889,0.01950096
0.05,1.835985,4.276578,24.45025,1.089091,0.03039188
0.05999999,1.837116,4.024192,23.44523,1.323544,0.04362731
0.06999999,1.837116,3.660875,21.99196,1.543463,0.05906195
0.07999999,1.842767,3.189085,20.12741,1.744737,0.07650932
0.08999999,1.842767,2.613359,17.8245,1.922982,0.09573914
0.09999999,1.842767,1.940252,15.13208,2.074303,0.1164822
0.11,1.842767,1.17823,12.08399,2.195143,0.1384336
0.12,1.842767,0.3375367,8.721214,2.282355,0.1612571
0.13,1.842767,-0.5699781,5.091156,2.333267,0.1845898
0.14,1.842767,-1.531064,1.246811,2.345735,0.2080472
0.15,1.842767,-2.53129,-2.754093,2.318194,0.2312291
0.16,1.842767,-3.555301,-6.850137,2.249692,0.253726
0.17,1.842767,-4.587086,-10.97728,2.13992,0.2751252
0.18,1.842767,-5.610249,-15.06993,1.98922,0.2950175
0.19,1.842767,-6.608318,-19.06221,1.798598,0.3130034
0.2,1.842767,-7.56502,-22.88901,1.569708,0.3287005
0.21,1.842767,-8.464574,-26.48723,1.304836,0.3417489
0.22,1.842767,-9.291985,-29.79687,1.006867,0.3518175
0.23,1.842767,-10.03329,-32.7621,0.6792463,0.35861
0.24,1.842767,-10.67584,-35.33229,0.3259234,0.3618692
0.25,1.842767,-11.20849,-37.4629,-0.04870559,0.3613822
0.26,1.842767,-11.62184,-39.1163,-0.4398686,0.3569835
0.27,1.842767,-11.90838,-40.26245,-0.8424931,0.3485586
0.28,1.842767,-12.06263,-40.87947,-1.251288,0.3360457
0.29,1.842767,-12.08127,-40.954,-1.660828,0.3194374
0.3,1.842767,-11.96315,-40.48152,-2.065643,0.298781
0.31,1.842767,-11.70937,-39.4664,-2.460307,0.2741779
0.32,1.842767,-11.32324,-37.92188,-2.839526,0.2457827
0.33,1.842767,-10.81021,-35.86978,-3.198224,0.2138005
0.3399999,1.842767,-10.17783,-33.34026,-3.531626,0.1784842
0.3499999,1.842767,-9.435559,-30.37117,-3.835338,0.1401308
