Name: 2, Condition: 3, Run: 15, Date: 10/8/2019 11:06:51 AM, Testing: False
time,userInput,disturbanceInput,angAcc,angVel,rollAngle
0.03,0.2784348,4.44924,18.9107,0.5321403,0.01043205
0.04,0.2784348,4.417681,18.78446,0.7199849,0.0176319
0.05,0.2784348,4.276578,18.22005,0.9021854,0.02665376
0.05999999,0.2784348,4.024192,17.21051,1.074291,0.03739666
0.06999999,0.2784348,3.660875,15.75724,1.231863,0.04971529
0.07999999,0.2784348,3.189085,13.87008,1.370564,0.06342093
0.08999999,0.2784348,2.613359,11.56717,1.486235,0.07828328
0.09999999,0.2784348,1.940252,8.874746,1.574983,0.09403311
0.11,0.2784348,1.17823,5.826659,1.63325,0.1103656
0.12,0.2784348,0.3375367,2.463886,1.657888,0.1269445
0.13,0.2784348,-0.5699781,-1.166173,1.646227,0.1434067
0.14,0.2784348,-1.531064,-5.010518,1.596121,0.159368
0.15,0.2784348,-2.53129,-9.011422,1.506007,0.174428
0.16,0.2818257,-3.555301,-13.0939,1.375068,0.1881787
0.17,0.2818257,-4.587086,-17.22104,1.202858,0.2002073
0.18,0.2818257,-5.610249,-21.31369,0.9897208,0.2101045
0.19,0.2818257,-6.608318,-25.30597,0.7366611,0.2174711
0.2,0.2818257,-7.56502,-29.13278,0.4453334,0.2219244
0.21,0.2818257,-8.464574,-32.73099,0.1180235,0.2231047
0.22,0.2818257,-9.291985,-36.04063,-0.2423829,0.2206808
0.23,0.2818257,-10.03329,-39.00586,-0.6324415,0.2143564
0.24,0.2840862,-10.67584,-41.56702,-1.048112,0.2038753
0.25,0.2840862,-11.20849,-43.69762,-1.485088,0.1890244
0.26,0.2840862,-11.62184,-45.35102,-1.938598,0.1696385
0.27,0.2840862,-11.90838,-46.49717,-2.40357,0.1456028
0.28,0.2840862,-12.06263,-47.11419,-2.874712,0.1168557
0.29,0.2840862,-12.08127,-47.18872,-3.346599,0.08338966
0.3,0.2840862,-11.96315,-46.71624,-3.813761,0.04525205
0.31,0.2840862,-11.70937,-45.70112,-4.270772,0.002544336
0.32,0.2840862,-11.32324,-44.1566,-4.712338,-0.04457904
0.33,0.2840862,-10.81021,-42.1045,-5.133383,-0.09591287
0.3399999,0.2840862,-10.17783,-39.57498,-5.529133,-0.1512042
0.3499999,0.2840862,-9.435559,-36.60589,-5.895192,-0.2101561
0.3599999,0.2840862,-8.594629,-33.24217,-6.227613,-0.2724322
0.3699999,0.2840862,-7.667868,-29.53513,-6.522964,-0.3376619
0.3799999,0.2840862,-6.669437,-25.5414,-6.778378,-0.4054457
0.3899999,0.2840862,-5.614624,-21.32215,-6.9916,-0.4753617
0.3999999,0.2840862,-4.519543,-16.94183,-7.161018,-0.5469719
0.4099999,0.2840862,-3.400883,-12.46719,-7.28569,-0.6198288
0.4199999,0.2840862,-2.27559,-7.966017,-7.36535,-0.6934823
