Name: 2, Condition: 3, Run: 31, Date: 10/8/2019 11:35:55 AM, Testing: True
time,userInput,disturbanceInput,angAcc,angVel,rollAngle
0.03,1.082077,4.44924,22.12527,0.5642859,0.01075351
0.04,1.261794,4.417681,22.7179,0.7914649,0.01866816
0.05,1.261794,4.276578,22.15349,1.013,0.02879816
0.05999999,1.326221,4.024192,21.40165,1.227016,0.04106832
0.06999999,1.413254,3.660875,20.29651,1.429981,0.05536813
0.07999999,1.413254,3.189085,18.40935,1.614075,0.07150888
0.08999999,1.47542,2.613359,16.35512,1.777626,0.08928514
0.09999999,1.47542,1.940252,13.66269,1.914253,0.1084277
0.11,1.557932,1.17823,10.94465,2.0237,0.1286647
0.12,1.557932,0.3375367,7.581874,2.099518,0.1496599
0.13,1.607665,-0.5699781,4.150749,2.141026,0.1710701
0.14,1.681135,-1.531064,0.6002812,2.147029,0.1925404
0.15,1.681135,-2.53129,-3.400623,2.113023,0.2136706
0.16,1.717304,-3.555301,-7.351988,2.039503,0.2340657
0.17,1.717304,-4.587086,-11.47913,1.924711,0.2533128
0.18,1.73991,-5.610249,-15.48136,1.769898,0.2710117
0.19,1.74104,-6.608318,-19.46911,1.575207,0.2867638
0.2,1.74104,-7.56502,-23.29592,1.342248,0.3001863
0.21,1.74104,-8.464574,-26.89413,1.073306,0.3109194
0.22,1.74104,-9.291985,-30.20378,0.7712685,0.3186321
0.23,1.74104,-10.03329,-33.16901,0.4395785,0.3230278
0.24,1.74104,-10.67584,-35.7392,0.08218651,0.3238497
0.25,1.74104,-11.20849,-37.8698,-0.2965115,0.3208846
0.26,1.74104,-11.62184,-39.5232,-0.6917436,0.3139671
0.27,1.74104,-11.90838,-40.66936,-1.098437,0.3029828
0.28,1.74104,-12.06263,-41.28637,-1.511301,0.2878698
0.29,1.74104,-12.08127,-41.3609,-1.92491,0.2686207
0.3,1.74104,-11.96315,-40.88843,-2.333794,0.2452827
0.31,1.735389,-11.70937,-39.89591,-2.732753,0.2179552
0.32,1.735389,-11.32324,-38.35139,-3.116267,0.1867925
0.33,1.73878,-10.81021,-36.28573,-3.479125,0.1520013
0.3399999,1.73878,-10.17783,-33.75621,-3.816687,0.1138344
0.3499999,1.73878,-9.435559,-30.78712,-4.124558,0.07258883
0.3599999,1.73878,-8.594629,-27.4234,-4.398792,0.02860091
0.3699999,1.73878,-7.667868,-23.71635,-4.635955,-0.01775864
0.3799999,1.73878,-6.669437,-19.72263,-4.833182,-0.06609046
0.3899999,1.737649,-5.614624,-15.5079,-4.988261,-0.1159731
0.3999999,1.737649,-4.519543,-11.12758,-5.099536,-0.1669684
0.4099999,1.737649,-3.400883,-6.652934,-5.166066,-0.2186291
0.4199999,1.737649,-2.27559,-2.151765,-5.187583,-0.2705049
0.4299999,1.737649,-1.160591,2.308235,-5.164501,-0.3221499
0.4399998,1.737649,-0.0724965,6.660611,-5.097895,-0.3731289
0.4499998,1.737649,0.9726955,10.84138,-4.989481,-0.4230237
0.4599998,1.737649,1.959859,14.79003,-4.841581,-0.4714395
0.4699998,1.737649,2.875019,18.45067,-4.657074,-0.5180103
0.4799998,1.731998,3.705569,21.75027,-4.439572,-0.562406
0.4899998,1.731998,4.440506,24.69001,-4.192672,-0.6043327
0.4999998,1.731998,5.070591,27.21036,-3.920568,-0.6435384
0.5099998,1.729737,5.588519,29.27303,-3.627838,-0.6798168
0.5199998,1.729737,5.989013,30.875,-3.319088,-0.7130077
0.5299998,1.729737,6.268928,31.99466,-2.999141,-0.7429991
0.5399998,1.729737,6.427269,32.62803,-2.672861,-0.7697277
0.5499998,1.729737,6.465206,32.77977,-2.345063,-0.7931783
0.5599998,1.729737,6.386023,32.46304,-2.020433,-0.8133826
0.5699998,1.729737,6.195053,31.69916,-1.703441,-0.830417
0.5799997,1.724086,5.899548,30.49454,-1.398496,-0.844402
0.5899997,1.70148,5.508548,28.84011,-1.110095,-0.855503
0.5999997,1.70148,5.032696,26.9367,-0.8407279,-0.8639103
0.6099997,1.694698,4.484011,24.71483,-0.5935795,-0.869846
0.6199997,1.694698,3.875679,22.28151,-0.3707645,-0.8735537
0.6299997,1.661919,3.22179,19.53484,-0.1754161,-0.8753079
0.6399997,1.62688,2.537072,16.65581,-0.008858071,-0.8753964
0.6499997,1.62688,1.836588,13.85387,0.1296806,-0.8740996
0.6599997,1.58958,1.135491,10.90029,0.2386835,-0.8717128
0.6699997,1.58958,0.4487189,8.153196,0.3202155,-0.8685107
0.6799996,1.573756,-0.2093081,5.457793,0.3747934,-0.8647627
0.6899996,1.536456,-0.8249119,2.846178,0.4032552,-0.8607302
0.6999996,1.536456,-1.385438,0.6040735,0.4092959,-0.8566372
0.7099996,1.47429,-1.879484,-1.620778,0.3930881,-0.8527064
0.7199996,1.47429,-2.297116,-3.291306,0.360175,-0.8491046
0.7299996,1.417775,-2.630034,-4.849038,0.3116847,-0.8459878
0.7399996,1.389518,-2.871731,-5.928852,0.2523961,-0.8434638
0.7499996,1.389518,-3.017612,-6.512379,0.1872724,-0.8415911
0.7599996,1.353348,-3.065064,-6.846863,0.1188037,-0.8404031
0.7699996,1.353348,-3.013504,-6.640621,0.05239752,-0.8398791
