Name: 8, Condition: 1, Run: 10, Date: 10/16/2019 3:45:10 PM, Testing: True
time,userInput,disturbanceInput,angAcc,angVel,rollAngle
0.03,1.955797,4.44924,25.62015,0.5992347,0.011103
0.04,2.181857,4.417681,26.39815,0.8632162,0.01973516
0.05,2.181857,4.276578,25.83374,1.121554,0.0309507
0.05999999,2.248544,4.024192,25.09095,1.372463,0.04467533
0.06999999,2.248544,3.660875,23.63767,1.60884,0.06076373
0.07999999,2.298277,3.189085,21.94945,1.828334,0.07904707
0.08999999,2.298277,2.613359,19.64654,2.0248,0.09929506
0.09999999,2.298277,1.940252,16.95412,2.194341,0.1212385
0.11,2.298277,1.17823,13.90603,2.333401,0.1445725
0.12,2.298277,0.3375367,10.54325,2.438834,0.1689608
0.13,2.298277,-0.5699781,6.913196,2.507966,0.1940405
0.14,2.298277,-1.531064,3.068851,2.538654,0.219427
0.15,2.298277,-2.53129,-0.9320526,2.529334,0.2447204
0.16,2.298277,-3.555301,-5.028096,2.479053,0.2695109
0.17,2.298277,-4.587086,-9.155236,2.3875,0.2933859
0.18,2.298277,-5.610249,-13.24789,2.255021,0.3159361
0.19,2.298277,-6.608318,-17.24017,2.08262,0.3367623
0.2,2.298277,-7.56502,-21.06697,1.87195,0.3554818
0.21,2.302799,-8.464574,-24.6471,1.625479,0.3717366
0.22,2.302799,-9.291985,-27.95675,1.345911,0.3851957
0.23,2.302799,-10.03329,-30.92197,1.036692,0.3955626
0.24,2.302799,-10.67584,-33.49217,0.70177,0.4025803
0.25,2.302799,-11.20849,-35.62277,0.3455423,0.4060357
0.26,2.302799,-11.62184,-37.27617,-0.02721944,0.4057635
0.27,2.302799,-11.90838,-38.42233,-0.4114427,0.4016491
0.28,2.302799,-12.06263,-39.03934,-0.8018361,0.3936307
0.29,2.302799,-12.08127,-39.11387,-1.192975,0.381701
0.3,2.302799,-11.96315,-38.6414,-1.579389,0.3659071
0.31,2.283583,-11.70937,-37.70313,-1.95642,0.3463429
0.32,2.283583,-11.32324,-36.15861,-2.318006,0.3231628
0.33,2.251935,-10.81021,-34.23311,-2.660337,0.2965595
0.3399999,2.251935,-10.17783,-31.70359,-2.977373,0.2667857
0.3499999,2.206723,-9.435559,-28.91534,-3.266526,0.2341204
0.3599999,2.166032,-8.594629,-25.71439,-3.52367,0.1988837
0.3699999,2.166032,-7.667868,-22.00734,-3.743744,0.1614463
0.3799999,2.137775,-6.669437,-18.12665,-3.92501,0.1221962
0.3899999,2.102736,-5.614624,-14.04755,-4.065486,0.08154134
0.3999999,2.102736,-4.519543,-9.667231,-4.162158,0.03991975
0.4099999,2.068826,-3.400883,-5.328225,-4.215441,-0.002234654
0.4199999,2.068826,-2.27559,-0.8270559,-4.223711,-0.04447177
0.4299999,2.068826,-1.160591,3.632944,-4.187382,-0.08634559
0.4399998,2.068826,-0.0724965,7.98532,-4.107529,-0.1274209
0.4499998,2.068826,0.9726955,12.16609,-3.985868,-0.1672796
0.4599998,2.068826,1.959859,16.11474,-3.824721,-0.2055268
0.4699998,2.068826,2.875019,19.77538,-3.626967,-0.2417964
0.4799998,2.073348,3.705569,23.11567,-3.39581,-0.2757545
0.4899998,2.073348,4.440506,26.05541,-3.135256,-0.3071071
0.4999998,2.073348,5.070591,28.57576,-2.849499,-0.3356021
0.5099998,2.073348,5.588519,30.64747,-2.543024,-0.3610323
0.5199998,2.073348,5.989013,32.24944,-2.22053,-0.3832376
0.5299998,2.073348,6.268928,33.3691,-1.886839,-0.402106
0.5399998,2.073348,6.427269,34.00247,-1.546814,-0.4175741
0.5499998,2.073348,6.465206,34.15421,-1.205272,-0.4296269
0.5599998,2.08126,6.386023,33.86913,-0.8665804,-0.4382927
0.5699998,2.08126,6.195053,33.10525,-0.5355279,-0.4436479
0.5799997,2.218026,5.899548,32.4703,-0.210825,-0.4457562
0.5899997,2.218026,5.508548,30.9063,0.09823801,-0.4447738
0.5999997,2.42374,5.032696,29.82574,0.3964954,-0.4408088
0.6099997,2.542422,4.484011,28.10573,0.6775527,-0.4340333
0.6199997,2.542422,3.875679,25.6724,0.9342767,-0.4246905
0.6299997,2.83969,3.22179,24.24592,1.176736,-0.4129232
0.6399997,2.83969,2.537072,21.50705,1.391806,-0.3990051
0.6499997,3.125655,1.836588,19.84897,1.590296,-0.3831021
0.6599997,3.228513,1.135491,17.45601,1.764856,-0.3654536
0.6699997,3.228513,0.4487189,14.70893,1.911945,-0.3463342
0.6799996,3.308764,-0.2093081,12.39782,2.035924,-0.3259749
0.6899996,3.308764,-0.8249119,9.935408,2.135278,-0.3046221
0.6999996,3.308764,-1.385438,7.693303,2.212211,-0.2825
0.7099996,3.273724,-1.879484,5.57696,2.26798,-0.2598202
0.7199996,3.273724,-2.297116,3.906432,2.307045,-0.2367498
0.7299996,3.203646,-2.630034,2.294446,2.329989,-0.2134499
0.7399996,3.203646,-2.871731,1.327661,2.343266,-0.1900172
0.7499996,3.150522,-3.017612,0.5316362,2.348582,-0.1665314
0.7599996,3.151652,-3.065064,0.3463507,2.352046,-0.143011
0.7699996,3.151652,-3.013504,0.5525932,2.357571,-0.1194352
0.7799996,3.151652,-2.864379,1.14909,2.369062,-0.09574462
0.7899995,3.151652,-2.621131,2.122083,2.390283,-0.07184179
0.7999995,3.158434,-2.289124,3.477241,2.425056,-0.04759124
0.8099995,3.229643,-1.875536,5.416426,2.47922,-0.02279904
0.8199995,3.229643,-1.389202,7.361763,2.552837,0.002729334
0.8299995,3.253379,-0.8404642,9.651657,2.649354,0.02922287
0.8399995,3.253379,-0.240946,12.04973,2.769851,0.05692139
0.8499995,3.253379,0.396664,14.60017,2.915853,0.08607992
0.8599995,3.253379,1.05888,17.24903,3.088343,0.1169633
0.8699995,3.253379,1.731654,19.94013,3.287745,0.1498408
0.8799995,3.253379,2.400659,22.61615,3.513906,0.1849799
0.8899994,3.253379,3.051595,25.21989,3.766105,0.2226409
0.8999994,3.253379,3.670428,27.69523,4.043057,0.2630715
0.9099994,3.253379,4.243689,29.98827,4.34294,0.3065009
0.9199994,3.253379,4.758729,32.04843,4.663424,0.3531351
0.9299994,3.253379,5.203988,33.82947,5.001719,0.4031523
0.9399994,3.253379,5.56919,35.29027,5.354622,0.4566985
0.9499994,3.253379,5.845571,36.3958,5.71858,0.5138843
0.9599994,3.253379,6.026057,37.11774,6.089757,0.5747819
0.9699994,3.253379,6.105398,37.4351,6.464108,0.639423
0.9799994,3.223991,6.080283,37.21709,6.836279,0.7077857
