Name: Lorenzo, Condition: 2, Run: 14, Date: 10/8/2019 12:16:33 PM, Testing: True
time,userInput,disturbanceInput,angAcc,angVel,rollAngle
0.03,0.8854049,4.44924,21.33858,0.5564191,0.01067484
0.04,0.8854049,4.417681,21.21235,0.7685425,0.01836027
0.05,0.9091411,4.276578,20.74288,0.9759713,0.02811998
0.05999999,0.9114016,4.024192,19.74238,1.173395,0.03985393
0.06999999,0.9147925,3.660875,18.30267,1.356422,0.05341815
0.07999999,0.9147925,3.189085,16.41551,1.520577,0.06862392
0.08999999,0.9147925,2.613359,14.11261,1.661703,0.08524095
0.09999999,0.9147925,1.940252,11.42018,1.775905,0.103
0.11,0.9147925,1.17823,8.372089,1.859626,0.1215962
0.12,0.9147925,0.3375367,5.009316,1.909719,0.1406934
0.13,0.9147925,-0.5699781,1.379257,1.923511,0.1599286
0.14,0.9147925,-1.531064,-2.465087,1.89886,0.1789172
0.15,0.9147925,-2.53129,-6.465991,1.834201,0.1972592
0.16,0.9147925,-3.555301,-10.56203,1.72858,0.214545
0.17,0.9147925,-4.587086,-14.68917,1.581688,0.2303618
0.18,0.9147925,-5.610249,-18.78183,1.39387,0.2443005
0.19,0.9147925,-6.608318,-22.7741,1.166129,0.2559618
0.2,0.9147925,-7.56502,-26.60091,0.90012,0.264963
0.21,0.9147925,-8.464574,-30.19913,0.5981288,0.2709443
0.22,0.9147925,-9.291985,-33.50877,0.2630411,0.2735747
0.23,0.9147925,-10.03329,-36.474,-0.1016989,0.2725578
0.24,0.9147925,-10.67584,-39.04419,-0.4921408,0.2676364
0.25,0.9170531,-11.20849,-41.16575,-0.9037983,0.2585984
0.26,0.9170531,-11.62184,-42.81915,-1.33199,0.2452785
0.27,0.9170531,-11.90838,-43.96531,-1.771643,0.2275621
0.28,0.9170531,-12.06263,-44.58232,-2.217466,0.2053874
0.29,0.9170531,-12.08127,-44.65685,-2.664035,0.1787471
0.3,0.9170531,-11.96315,-44.18438,-3.105878,0.1476883
0.31,0.9170531,-11.70937,-43.16925,-3.537571,0.1123126
0.32,0.9170531,-11.32324,-41.62473,-3.953818,0.0727744
0.33,0.9170531,-10.81021,-39.57264,-4.349545,0.02927895
0.3399999,0.9170531,-10.17783,-37.04311,-4.719975,-0.0179208
0.3499999,0.9170531,-9.435559,-34.07402,-5.060716,-0.06852796
0.3599999,0.9170531,-8.594629,-30.7103,-5.367819,-0.1222061
0.3699999,0.9170531,-7.667868,-27.00326,-5.637851,-0.1785847
0.3799999,0.9170531,-6.669437,-23.00953,-5.867947,-0.2372641
0.3899999,0.9170531,-5.614624,-18.79028,-6.05585,-0.2978226
0.3999999,0.9170531,-4.519543,-14.40996,-6.199949,-0.3598221
0.4099999,0.9170531,-3.400883,-9.935318,-6.299303,-0.4228151
0.4199999,0.9170531,-2.27559,-5.434149,-6.353644,-0.4863515
0.4299999,0.9170531,-1.160591,-0.9741497,-6.363385,-0.5499854
0.4399998,0.9170531,-0.0724965,3.378227,-6.329603,-0.6132814
0.4499998,0.9170531,0.9726955,7.558994,-6.254013,-0.6758215
0.4599998,0.9170531,1.959859,11.50765,-6.138936,-0.7372109
0.4699998,0.9170531,2.875019,15.16829,-5.987253,-0.7970834
0.4799998,0.9170531,3.705569,18.49049,-5.802348,-0.8551069
0.4899998,0.9170531,4.440506,21.43023,-5.588046,-0.9109873
0.4999998,0.9170531,5.070591,23.95058,-5.34854,-0.9644727
0.5099998,0.9170531,5.588519,26.02229,-5.088317,-1.015356
0.5199998,0.9170531,5.989013,27.62427,-4.812074,-1.063477
0.5299998,0.9170531,6.268928,28.74392,-4.524635,-1.108723
0.5399998,0.9170531,6.427269,29.37729,-4.230862,-1.151031
0.5499998,0.9170531,6.465206,29.52904,-3.935572,-1.190387
0.5599998,0.9170531,6.386023,29.2123,-3.643449,-1.226822
0.5699998,0.9170531,6.195053,28.44842,-3.358965,-1.260411
0.5799997,0.9170531,5.899548,27.26641,-3.086301,-1.291274
0.5899997,0.9170531,5.508548,25.70241,-2.829277,-1.319567
0.5999997,0.9170531,5.032696,23.799,-2.591287,-1.34548
0.6099997,0.9170531,4.484011,21.60426,-2.375244,-1.369233
0.6199997,0.9170531,3.875679,19.17093,-2.183535,-1.391068
0.6299997,0.9170531,3.22179,16.55537,-2.017981,-1.411248
0.6399997,0.9170531,2.537072,13.8165,-1.879816,-1.430046
0.6499997,0.9170531,1.836588,11.01456,-1.76967,-1.447743
0.6599997,0.9170531,1.135491,8.210177,-1.687569,-1.464618
0.6699997,0.9170531,0.4487189,5.463088,-1.632938,-1.480948
0.6799996,0.9170531,-0.2093081,2.83098,-1.604628,-1.496994
0.6899996,0.9170531,-0.8249119,0.3685648,-1.600942,-1.513003
0.6999996,0.9170531,-1.385438,-1.87354,-1.619678,-1.5292
0.7099996,0.9170531,-1.879484,-3.849725,-1.658175,-1.545782
0.7199996,0.9170531,-2.297116,-5.520253,-1.713377,-1.562916
0.7299996,0.9170531,-2.630034,-6.851925,-1.781897,-1.580735
0.7399996,0.9170531,-2.871731,-7.818711,-1.860084,-1.599336
0.7499996,0.9170531,-3.017612,-8.402237,-1.944106,-1.618777
0.7599996,0.9170531,-3.065064,-8.592045,-2.030026,-1.639077
0.7699996,0.9181833,-3.013504,-8.381281,-2.113839,-1.660215
0.7799996,0.9193136,-2.864379,-7.780263,-2.191642,-1.682132
0.7899995,0.9193136,-2.621131,-6.80727,-2.259715,-1.704729
0.7999995,0.9193136,-2.289124,-5.479241,-2.314507,-1.727874
0.8099995,0.9193136,-1.875536,-3.824891,-2.352756,-1.751401
0.8199995,0.9193136,-1.389202,-1.879554,-2.371552,-1.775117
0.8299995,0.923835,-0.8404642,0.3334832,-2.368217,-1.798799
0.8399995,0.923835,-0.240946,2.731556,-2.340901,-1.822208
0.8499995,0.923835,0.396664,5.281996,-2.288081,-1.845089
0.8599995,0.923835,1.05888,7.930861,-2.208773,-1.867177
0.8699995,0.923835,1.731654,10.62195,-2.102553,-1.888202
0.8799995,0.9249653,2.400659,13.3025,-1.969528,-1.907897
