Name: Lorenzo, Condition: 2, Run: 16, Date: 10/8/2019 12:20:41 PM, Testing: True
0.4999998,1.403081,5.070591,25.89469,-5.13071,-1.015286
0.5099998,1.416645,5.588519,28.02065,-4.850503,-1.063791
0.5199998,1.416645,5.989013,29.62263,-4.554277,-1.109334
0.5299998,1.416645,6.268928,30.74229,-4.246854,-1.151803
0.5399998,1.418906,6.427269,31.3847,-3.933007,-1.191133
0.5499998,1.421166,6.465206,31.54549,-3.617552,-1.227308
0.5599998,1.427948,6.386023,31.25588,-3.304993,-1.260358
0.5699998,1.429078,6.195053,30.49652,-3.000028,-1.290359
0.5799997,1.443772,5.899548,29.37328,-2.706295,-1.317421
0.5899997,1.455075,5.508548,27.85449,-2.42775,-1.341699
0.5999997,1.455075,5.032696,25.95108,-2.168239,-1.363381
0.6099997,1.460726,4.484011,23.77895,-1.93045,-1.382686
0.6199997,1.47542,3.875679,21.4044,-1.716406,-1.39985
0.6299997,1.485593,3.22179,18.82953,-1.52811,-1.415131
0.6399997,1.495766,2.537072,16.13135,-1.366797,-1.428799
0.6499997,1.524023,1.836588,13.44244,-1.232372,-1.441123
0.6599997,1.537587,1.135491,10.69231,-1.125449,-1.452377
0.6699997,1.58958,0.4487189,8.153196,-1.043917,-1.462816
0.6799996,1.631401,-0.2093081,5.688372,-0.9870336,-1.472687
0.6899996,1.684525,-0.8249119,3.438454,-0.9526491,-1.482213
0.6999996,1.684525,-1.385438,1.19635,-0.9406856,-1.49162
0.7099996,1.748953,-1.879484,-0.5221267,-0.9459068,-1.501079
0.7199996,1.813379,-2.297116,-1.934948,-0.9652563,-1.510732
0.7299996,1.89024,-2.630034,-2.959178,-0.9948481,-1.52068
0.7399996,1.96823,-2.871731,-3.614001,-1.030988,-1.53099
0.7499996,2.056393,-3.017612,-3.844876,-1.069437,-1.541684
0.7599996,2.134384,-3.065064,-3.722721,-1.106664,-1.552751
0.7699996,2.219157,-3.013504,-3.177388,-1.138438,-1.564135
0.7799996,2.38418,-2.864379,-1.920799,-1.157646,-1.575712
0.7899995,2.466691,-2.621131,-0.6177597,-1.163823,-1.58735
0.7999995,2.466691,-2.289124,0.710269,-1.156721,-1.598917
0.8099995,2.528858,-1.875536,2.613285,-1.130588,-1.610223
0.8199995,2.584243,-1.389202,4.780162,-1.082786,-1.621051
0.8299995,2.631715,-0.8404642,7.165003,-1.011136,-1.631163
0.8399995,2.666754,-0.240946,9.703233,-0.914104,-1.640304
0.8499995,2.6871,0.396664,12.33505,-0.7907534,-1.648211
0.8599995,2.701794,1.05888,15.0427,-0.6403264,-1.654614
0.8699995,2.701794,1.731654,17.73379,-0.4629886,-1.659244
0.8799995,2.701794,2.400659,20.40981,-0.2588905,-1.661833
0.8899994,2.701794,3.051595,23.01355,-0.02875495,-1.662121
0.8999994,2.701794,3.670428,25.48889,0.2261339,-1.659859
0.9099994,2.701794,4.243689,27.78193,0.5039532,-1.65482
0.9199994,2.701794,4.758729,29.84209,0.8023741,-1.646796
0.9299994,2.701794,5.203988,31.62313,1.118605,-1.63561
0.9399994,2.701794,5.56919,33.08393,1.449445,-1.621116
0.9499994,2.701794,5.845571,34.18946,1.791339,-1.603202
0.9599994,2.701794,6.026057,34.9114,2.140453,-1.581798
0.9699994,2.701794,6.105398,35.22877,2.492741,-1.55687
0.9799994,2.701794,6.080283,35.12831,2.844024,-1.52843
0.9899994,2.701794,5.949421,34.60486,3.190073,-1.496529
0.9999993,2.701794,5.71357,33.66145,3.526687,-1.461262
1.009999,2.701794,5.375536,32.30932,3.84978,-1.422765
1.019999,2.701794,4.940147,30.56776,4.155458,-1.38121
1.029999,2.701794,4.41415,28.46377,4.440096,-1.336809
1.039999,2.701794,3.806116,26.03164,4.700412,-1.289805
1.049999,2.701794,3.126292,23.31234,4.933536,-1.24047
1.059999,2.701794,2.386396,20.35276,5.137063,-1.189099
1.069999,2.701794,1.59944,17.20494,5.309113,-1.136008
1.079999,2.68597,0.779474,13.86177,5.44773,-1.081531
1.089999,2.675797,-0.05865317,10.46857,5.552416,-1.026006
1.099999,2.675797,-0.8995933,7.104813,5.623464,-0.9697718
1.109999,2.663363,-1.72774,3.742494,5.660889,-0.9131629
1.119999,2.663363,-2.527537,0.5433064,5.666322,-0.8564997
1.129999,2.663363,-3.283779,-2.481662,5.641506,-0.8000846
1.139999,2.663363,-3.981862,-5.273993,5.588766,-0.744197
1.149999,2.663363,-4.608078,-7.778858,5.510977,-0.6890872
1.159999,2.663363,-5.149864,-9.946001,5.411517,-0.634972
1.169999,2.663363,-5.596035,-11.73068,5.29421,-0.5820299
1.179999,2.658842,-5.937024,-13.11273,5.163083,-0.530399
1.189999,2.658842,-6.165023,-14.02472,5.022836,-0.4801707
1.199999,2.658842,-6.274165,-14.46129,4.878223,-0.4313884
1.209999,2.638497,-6.260635,-14.48855,4.733337,-0.3840551
1.219999,2.614761,-6.122753,-14.03197,4.593018,-0.3381249
1.229999,2.591024,-5.861013,-13.07995,4.462218,-0.2935027
1.239999,2.533379,-5.478095,-11.77886,4.344429,-0.2500584
1.249999,2.472343,-4.978815,-10.02589,4.24417,-0.2076167
1.259999,2.388701,-4.370065,-7.925457,4.164916,-0.1659676
1.269999,2.27115,-3.660697,-5.558189,4.109334,-0.1248743
1.279999,1.953536,-2.861372,-3.631343,4.07302,-0.08414406
1.289999,1.737649,-1.984383,-0.9869351,4.06315,-0.04351256
1.299999,1.737649,-1.043444,2.776822,4.090919,-0.002603376
1.309999,1.518371,-0.05346514,5.859625,4.149515,0.03889177
1.319999,1.267445,0.9697481,8.948774,4.239002,0.08128179
1.329999,0.9984347,2.009706,12.03256,4.359328,0.1248751
1.339999,0.7395962,3.049561,15.15663,4.510894,0.169984
1.349999,0.4321552,4.072396,18.01821,4.691076,0.2168948
1.359999,0,5.061516,20.24607,4.893537,0.2658302
1.369999,0,6.000738,24.00295,5.133566,0.3171658
1.379999,0,6.874663,27.49865,5.408553,0.3712513
1.389999,0,7.668999,30.676,5.715313,0.4284045
1.399999,0,8.370727,33.48291,6.050142,0.4889059
1.409999,0,8.968378,35.87351,6.408877,0.5529947
1.419999,0,9.452228,37.80891,6.786966,0.6208643
1.429999,0,9.814456,39.25782,7.179544,0.6926598
1.439999,0,10.04928,40.19711,7.581515,0.7684749
1.449999,0,10.15305,40.6122,7.987638,0.8483513
1.459999,0,10.12432,40.49728,8.392611,0.9322774
1.469999,0,9.963851,39.8554,8.791164,1.020189
1.479999,0,9.674593,38.69837,9.178148,1.111971
1.489999,0,9.261636,37.04654,9.548614,1.207457
1.499999,0,8.732102,34.92841,9.897898,1.306436
1.509999,0,8.095017,32.38007,10.2217,1.408653
1.519999,0,7.361154,29.44461,10.51614,1.513814
1.529999,0,6.542787,26.17115,10.77786,1.621593
1.539999,0,5.653537,22.61415,11.004,1.731633
1.549999,0,4.708077,18.83231,11.19232,1.843556
1.559999,0,3.721879,14.88752,11.3412,1.956968
1.569999,0,2.710935,10.84374,11.44963,2.071464
1.579999,0,1.691466,6.765863,11.51729,2.186637
1.589999,0,0.6796483,2.718593,11.54448,2.302082
1.599999,0,-0.3087251,-1.2349,11.53213,2.417403
1.609999,0,-1.258458,-5.033832,11.48179,2.532221
1.619999,0,-2.155256,-8.621023,11.39558,2.646177
1.629999,0,-2.985975,-11.9439,11.27614,2.758938
1.639999,0,-3.738843,-14.95537,11.12659,2.870204
1.649999,0,-4.403668,-17.61467,10.95044,2.979709
1.659999,0,-4.972002,-19.88801,10.75156,3.087224
1.669999,0,-5.437296,-21.74919,10.53407,3.192565
1.679999,0,-5.794979,-23.17991,10.30227,3.295588
1.689999,0,-6.042545,-24.17018,10.06057,3.396194
1.699999,0,-6.179574,-24.7183,9.813385,3.494327
1.709999,0,-6.207723,-24.83089,9.565076,3.589978
1.719999,-0.2168337,-6.130669,-25.39001,9.311175,3.68309
1.729999,-0.6994707,-5.954041,-26.61405,9.045035,3.77354
1.739999,-0.8837093,-5.685264,-26.27589,8.782276,3.861363
1.749999,-1.043081,-5.333437,-25.50607,8.527215,3.946635
1.759999,-1.19002,-4.909131,-24.3966,8.283249,4.029467
1.769999,-1.308701,-4.424177,-22.93151,8.053934,4.110006
1.779999,-1.416079,-3.891427,-21.23002,7.841634,4.188423
1.789999,-1.577712,-3.324501,-19.60885,7.645545,4.264878
1.799999,-1.577712,-2.737531,-17.26097,7.472936,4.339608
1.809999,-1.642139,-2.144836,-15.1479,7.321456,4.412822
1.819999,-1.713348,-1.560709,-13.09623,7.190494,4.484727
1.829999,-1.765342,-0.9990984,-11.05776,7.079916,4.555527
1.839999,-1.804902,-0.4733375,-9.112959,6.988787,4.625414
1.849999,-1.845593,0.004108767,-7.365936,6.915127,4.694566
1.859999,-1.894196,0.4218848,-5.889245,6.856235,4.763128
1.869999,-1.937147,0.769967,-4.66872,6.809548,4.831224
1.879999,-2.050177,1.03988,-4.041187,6.769136,4.898915
1.889999,-2.120255,1.224821,-3.581738,6.733319,4.966249
1.899999,-2.120255,1.319827,-3.201715,6.701302,5.033261
1.909999,-2.208418,1.321863,-3.546222,6.665839,5.09992
1.919999,-2.279627,1.229882,-4.198979,6.623849,5.166158
1.929999,-2.357617,1.044858,-5.251039,6.571339,5.231872
1.939999,-2.458214,0.7697648,-6.753798,6.503801,5.29691
1.949998,-2.537335,0.4095129,-8.511288,6.418688,5.361097
1.959998,-2.619847,-0.02911569,-10.59585,6.31273,5.424224
1.969998,-2.693316,-0.5376108,-12.92371,6.183493,5.486059
1.979998,-2.750961,-1.105889,-15.4274,6.029219,5.546351
1.989998,-2.874164,-1.722482,-18.38659,5.845353,5.604805
1.999998,-2.920506,-2.37475,-21.18102,5.633543,5.66114
2.009999,-2.920506,-3.049122,-23.87851,5.394757,5.715088
2.019999,-2.951024,-3.731366,-26.72956,5.127461,5.766363
2.029999,-2.955545,-4.406835,-29.44952,4.832966,5.814692
2.039999,-2.958936,-5.060766,-32.07881,4.512178,5.859814
2.049999,-2.958936,-5.678555,-34.54996,4.166679,5.901481
2.059999,-2.958936,-6.246041,-36.81991,3.79848,5.939466
2.069999,-2.958936,-6.749773,-38.83484,3.410131,5.973567
2.079998,-2.958936,-7.177303,-40.54496,3.004682,6.003614
2.089998,-2.958936,-7.51738,-41.90527,2.585629,6.029471
2.099998,-2.958936,-7.76021,-42.87659,2.156863,6.05104
2.109998,-2.958936,-7.897639,-43.4263,1.7226,6.068266
2.119998,-2.958936,-7.923331,-43.52907,1.28731,6.081139
2.129998,-2.958936,-7.832892,-43.16731,0.8556367,6.089695
2.139998,-2.958936,-7.623978,-42.33166,0.4323201,6.094018
2.149998,-2.958936,-7.296359,-41.02118,0.02210831,6.09424
2.159998,-2.958936,-6.851918,-39.24342,-0.3703258,6.090537
2.169998,-2.958936,-6.294677,-37.01445,-0.7404703,6.083132
2.179998,-2.958936,-5.63071,-34.35858,-1.084056,6.072291
2.189998,-2.958936,-4.86807,-31.30802,-1.397136,6.05832
2.199998,-2.958936,-4.016648,-27.90234,-1.67616,6.041558
2.209998,-2.958936,-3.088026,-24.18785,-1.918038,6.022378
2.219998,-2.958936,-2.095246,-20.21673,-2.120206,6.001176
2.229998,-2.958936,-1.052638,-16.0463,-2.280668,5.978369
2.239998,-2.958936,0.02445536,-11.73792,-2.398048,5.954389
2.249998,-2.954415,1.119935,-7.33792,-2.471427,5.929674
2.259998,-2.930679,2.217232,-2.853788,-2.499965,5.904675
2.269998,-2.894509,3.299587,1.620311,-2.483762,5.879837
2.279998,-2.876425,4.350339,5.895659,-2.424805,5.855589
2.289998,-2.8606,5.353265,9.970658,-2.325099,5.832338
2.299998,-2.82217,6.292783,13.88245,-2.186274,5.810475
2.309998,-2.82217,7.154292,17.32849,-2.012989,5.790346
2.319998,-2.788261,7.924407,20.54458,-1.807544,5.77227
2.329998,-2.732877,8.591195,23.43327,-1.573211,5.756538
2.339998,-2.679753,9.144393,25.85856,-1.314625,5.743392
2.349998,-2.614196,9.575583,27.84555,-1.03617,5.73303
2.359998,-2.535074,9.878345,29.37308,-0.742439,5.725605
2.369998,-2.390396,10.04837,30.63189,-0.4361201,5.721244
2.379998,-2.292061,10.08353,31.16589,-0.1244612,5.72
2.389998,-2.190334,9.983941,31.17443,0.1872831,5.721873
2.399998,-2.098779,9.751915,30.61254,0.4934085,5.726807
2.409998,-2.098779,9.391955,29.1727,0.7851355,5.734658
2.419998,-1.994792,8.910668,27.66351,1.061771,5.745276
2.429998,-1.87385,8.31664,25.77116,1.319482,5.758471
2.439998,-1.750648,7.620286,23.47855,1.554268,5.774014
2.449998,-1.481637,6.833663,21.4081,1.768349,5.791697
2.459998,-1.346001,5.970262,18.49704,1.953319,5.81123
2.469998,-1.176457,5.044762,15.47322,2.108051,5.832311
2.479998,-1.003521,4.072771,12.277,2.230821,5.854619
2.489998,-0.8192824,3.070551,9.005075,2.320872,5.877828
2.499998,-0.6237409,2.054733,5.723967,2.378112,5.901609
2.509998,-0.6237409,1.042018,1.673107,2.394843,5.925557
2.519998,-0.2010095,0.04890884,-0.6084026,2.388759,5.949445
2.529998,0,-0.9086647,-3.634659,2.352412,5.972969
2.539998,0,-1.815495,-7.261979,2.279792,5.995767
2.549998,0,-2.657445,-10.62978,2.173495,6.017502
2.559998,0,-3.421678,-13.68671,2.036628,6.037868
2.569998,0,-4.096867,-16.38747,1.872753,6.056595
2.579998,0,-4.67339,-18.69356,1.685817,6.073453
2.589998,0,-5.143495,-20.57398,1.480077,6.088254
2.599998,0,-5.501416,-22.00566,1.260021,6.100854
2.609998,0,-5.74346,-22.97384,1.030282,6.111157
2.619998,0,-5.868084,-23.47234,0.795559,6.119113
2.629998,0,-5.875865,-23.50346,0.5605245,6.124718
2.639998,0,-5.7695,-23.078,0.3297445,6.128016
2.649998,0,-5.55373,-22.21492,0.1075953,6.129091
2.659998,0,-5.23526,-20.94104,-0.1018151,6.128073
2.669998,0,-4.822548,-19.29019,-0.294717,6.125126
2.679998,0,-4.325731,-17.30293,-0.4677463,6.120449
2.689998,0,-3.756363,-15.02545,-0.6180008,6.114269
2.699998,0,-3.127207,-12.50883,-0.7430891,6.106838
2.709998,0,-2.451981,-9.807925,-0.8411683,6.098426
2.719998,0,-1.7451,-6.980399,-0.9109724,6.089316
2.729998,0,-1.021395,-4.085579,-0.9518281,6.079798
2.739998,0,-0.2958341,-1.183336,-0.9636615,6.070162
2.749998,0,0.4167638,1.667055,-0.946991,6.060692
2.759998,0,1.102007,4.408029,-0.9029106,6.051663
2.769998,0,1.746206,6.984822,-0.8330624,6.043332
2.779998,0,2.336623,9.346494,-0.7395975,6.035936
2.789998,0,2.861721,11.44688,-0.6251287,6.029685
2.799998,0,3.311357,13.24543,-0.4926744,6.024758
2.809998,0,3.677024,14.70809,-0.3455935,6.021302
2.819998,0,3.951927,15.80771,-0.1875164,6.019427
2.829998,0,4.131166,16.52466,-0.02226979,6.019204
2.839998,0,4.211803,16.84721,0.1462023,6.020666
2.849998,0,4.192916,16.77166,0.3139189,6.023805
2.859998,0,4.075614,16.30246,0.4769435,6.028574
2.869998,0,3.863001,15.452,0.6314635,6.034889
2.879998,0,3.560119,14.24047,0.7738683,6.042628
2.889998,0,3.173846,12.69538,0.9008221,6.051636
2.899998,0,2.712757,10.85103,1.009332,6.061729
2.909998,0,2.186956,8.747825,1.096811,6.072698
2.919998,0,1.607884,6.431535,1.161126,6.084309
2.929998,0,0.988086,3.952344,1.200649,6.096315
2.939998,0,0.341002,1.364008,1.21429,6.108458
2.949998,0,-0.3193975,-1.27759,1.201514,6.120473
2.959998,0,-0.9787403,-3.914961,1.162364,6.132097
2.969998,0,-1.622617,-6.490468,1.097459,6.143072
2.979998,0,-2.236851,-8.947406,1.007985,6.153152
2.989998,0,-2.807771,-11.23108,0.8956744,6.162108
2.999998,0,-3.322471,-13.28988,0.7627756,6.169736
3.009998,0,-3.769074,-15.0763,0.6120126,6.175857
3.019998,0,-4.136965,-16.54786,0.446534,6.180322
3.029998,0,-4.416994,-17.66798,0.2698543,6.18302
3.039998,0,-4.601675,-18.4067,0.0857873,6.183878
3.049998,0,-4.685326,-18.7413,-0.1016257,6.182862
3.059998,0,-4.664204,-18.65682,-0.2881939,6.17998
3.069998,0,-4.536563,-18.14625,-0.4696564,6.175283
3.079998,0,-4.302737,-17.21095,-0.6417659,6.168866
3.089998,0,-3.965115,-15.86046,-0.8003705,6.160862
3.099998,0,-3.528133,-14.11253,-0.9414958,6.151447
3.109998,0,-2.998192,-11.99277,-1.061424,6.140832
3.119998,0,-2.383563,-9.53425,-1.156766,6.129265
3.129997,0,-1.694231,-6.776926,-1.224535,6.11702
3.139997,0,-0.9417342,-3.766937,-1.262205,6.104398
3.149997,0,-0.1389585,-0.5558339,-1.267763,6.09172
3.159997,0,0.7001008,2.800403,-1.239759,6.079322
3.169997,0,1.560572,6.242288,-1.177336,6.067549
3.179997,0,2.427,9.708,-1.080256,6.056746
3.189997,0,3.283599,13.13439,-0.9489123,6.047257
3.199997,0,4.114563,16.45825,-0.7843298,6.039413
3.209997,0,4.904337,19.61735,-0.5881563,6.033532
3.219997,0,5.637901,22.5516,-0.3626403,6.029905
3.229997,0,6.301106,25.20442,-0.110596,6.0288
3.239997,0,6.880836,27.52334,0.1646374,6.030446
3.249997,0,7.365318,29.46127,0.4592501,6.035038
3.259997,0,7.744331,30.97732,0.7690234,6.042729
3.269997,0,8.0094,32.0376,1.089399,6.053623
3.279997,0,8.153952,32.61581,1.415557,6.067778
3.289997,0,8.173456,32.69382,1.742496,6.085203
3.299997,0,8.065507,32.26203,2.065116,6.105855
3.309997,0,7.829885,31.31954,2.378311,6.129638
3.319997,0,7.468566,29.87427,2.677054,6.156408
3.329997,0,6.985709,27.94284,2.956482,6.185973
3.339997,0,6.387576,25.5503,3.211985,6.218093
3.349997,0,5.682446,22.72978,3.439283,6.252486
3.359997,0,4.88049,19.52196,3.634502,6.288831
3.369997,0,3.993529,15.97412,3.794244,6.326773
3.379997,0,3.034935,12.13974,3.915641,6.36593
3.389997,0,2.019334,8.077337,3.996414,6.405894
3.399997,0,0.9623758,3.849503,4.034909,6.446243
3.409997,0,-0.1195414,-0.4781656,4.030128,6.486544
3.419997,0,-1.209554,-4.838215,3.981745,6.526361
3.429997,0,-2.290625,-9.1625,3.890121,6.565263
3.439997,-0.1637097,-3.345839,-14.03819,3.749738,6.60276
3.449997,-0.3151695,-4.358696,-18.69546,3.562784,6.638388
3.459997,-0.5186231,-5.3134,-23.32809,3.329503,6.671683
3.469997,-0.5514017,-6.195127,-26.98611,3.059642,6.70228
3.479997,-0.5570531,-6.990283,-30.18935,2.757748,6.729857
3.489997,-0.5593137,-7.686744,-32.98423,2.427906,6.754136
3.499997,-0.5593137,-8.274038,-35.33341,2.074572,6.774882
3.509997,-0.5593137,-8.74358,-37.21157,1.702456,6.791906
3.519997,-0.5593137,-9.088746,-38.59224,1.316533,6.805072
3.529997,-0.4734113,-9.305019,-39.11372,0.9253962,6.814326
3.539997,-0.4225478,-9.390053,-39.2504,0.5328922,6.819655
3.549997,-0.3750752,-9.343702,-38.87511,0.1441411,6.821096
3.559997,-0.3219512,-9.168015,-37.95987,-0.2354576,6.818742
3.569997,-0.2699574,-8.867193,-36.5486,-0.6009436,6.812732
3.579997,-0.2202245,-8.447486,-34.67084,-0.947652,6.803256
3.589997,-0.1218885,-7.91709,-32.15591,-1.269211,6.790564
3.599997,-0.06424332,-7.285983,-29.4009,-1.56322,6.774931
3.609997,-0.06424332,-6.565726,-26.51988,-1.828419,6.756647
3.619997,-0.02468295,-5.769268,-23.1758,-2.060177,6.736045
3.629997,0,-4.910685,-19.64274,-2.256604,6.71348
3.639997,0,-4.004961,-16.01984,-2.416803,6.689312
3.649997,0,-3.0676,-12.2704,-2.539507,6.663917
3.659997,0,-2.114509,-8.458035,-2.624087,6.637676
3.669997,0,-1.161585,-4.646342,-2.670551,6.61097
3.679997,0,-0.2244809,-0.8979235,-2.67953,6.584175
3.689997,0,0.6817052,2.726821,-2.652262,6.557652
3.699997,0,1.542675,6.1707,-2.590555,6.531746
3.709997,0,2.345196,9.380786,-2.496747,6.506779
3.719997,0,3.077345,12.30938,-2.373653,6.483042
3.729997,0,3.728688,14.91475,-2.224506,6.460797
3.739997,0,4.290497,17.16199,-2.052886,6.440269
3.749997,0,4.755858,19.02343,-1.862651,6.421642
3.759997,0,5.119819,20.47927,-1.657859,6.405063
3.769997,0,5.379435,21.51774,-1.442681,6.390636
3.779997,0,5.53384,22.13536,-1.221328,6.378423
3.789997,0,5.584198,22.33679,-0.9979599,6.368443
3.799997,0,5.533719,22.13487,-0.7766111,6.360677
3.809997,0,5.387536,21.55014,-0.5611097,6.355066
3.819997,0,5.152616,20.61046,-0.3550051,6.351516
3.829997,0,4.837609,19.35044,-0.1615007,6.349901
3.839997,0,4.452661,17.81064,0.01660573,6.350067
3.849997,0,4.009219,16.03688,0.1769745,6.351837
3.859997,0,3.519786,14.07914,0.3177659,6.355014
3.869997,0,2.997688,11.99075,0.4376734,6.359391
3.879997,0,2.456789,9.827155,0.535945,6.364751
3.889997,0,1.911238,7.644952,0.6123945,6.370875
3.899997,0,1.375167,5.500668,0.6674012,6.377549
3.909997,0,0.8624346,3.449739,0.7018986,6.384568
3.919997,0,0.38635,1.5454,0.7173526,6.391741
3.929997,0,-0.0406643,-0.1626572,0.715726,6.398899
3.939997,0,-0.4071665,-1.628666,0.6994393,6.405893
3.949997,0,-0.7030569,-2.812228,0.671317,6.412606
3.959997,0,-0.9197189,-3.678875,0.6345283,6.418952
3.969997,0,-1.050212,-4.200849,0.5925198,6.424877
3.979997,0,-1.089399,-4.357594,0.5489439,6.430366
3.989997,0,-1.034068,-4.136274,0.5075811,6.435442
3.999997,0,-0.88299,-3.53196,0.4722615,6.440165
4.009997,0,-0.6369523,-2.547809,0.4467834,6.444633
4.019997,0,-0.2987808,-1.195123,0.4348322,6.448981
4.029997,0,0.1267618,0.5070473,0.4399027,6.45338
4.039998,0,0.6329919,2.531968,0.4652223,6.458032
4.049998,0,1.211469,4.845874,0.5136811,6.463169
4.059998,0,1.852123,7.408492,0.587766,6.469046
4.069998,0,2.543432,10.17373,0.6895033,6.475941
4.079998,0,3.272703,13.09081,0.8204114,6.484145
4.089999,0,4.026199,16.1048,0.9814594,6.49396
4.099999,0,4.789455,19.15782,1.173038,6.50569
4.109999,0,5.547528,22.19011,1.394939,6.519639
4.119999,0,6.285341,25.14137,1.646352,6.536103
4.13,0,6.987864,27.95146,1.925867,6.555362
4.14,0,7.640445,30.56178,2.231485,6.577677
4.15,0,8.22912,32.91648,2.560649,6.603283
4.16,0,8.740808,34.96323,2.910282,6.632386
4.170001,0,9.16366,36.65464,3.276828,6.665154
4.180001,0,9.487208,37.94883,3.656316,6.701718
4.190001,0,9.702575,38.8103,4.044419,6.742162
4.200001,0,9.802709,39.21083,4.436528,6.786528
4.210001,0,9.782478,39.12991,4.827827,6.834806
4.220002,0,9.638815,38.55526,5.213379,6.88694
4.230002,0,9.37073,37.48292,5.588209,6.942822
4.240002,0,8.979443,35.91777,5.947386,7.002295
4.250002,0,8.468278,33.87311,6.286118,7.065156
4.260003,0,7.8427,31.3708,6.599825,7.131155
4.270003,0,7.110176,28.4407,6.884233,7.199997
4.280003,0,6.280074,25.12029,7.135436,7.271351
4.290003,0,5.363575,21.4543,7.349978,7.344851
4.300004,0,4.373323,17.49329,7.524911,7.4201
4.310004,0,3.323409,13.29364,7.657848,7.496679
4.320004,0,2.228979,8.915915,7.747007,7.574149
4.330004,0,1.106074,4.424297,7.79125,7.652061
4.340004,0,-0.02871228,-0.1148491,7.790101,7.729962
4.350005,0,-1.158527,-4.634107,7.74376,7.8074
4.360005,0,-2.266495,-9.065981,7.6531,7.883931
4.370005,0,-3.336024,-13.34409,7.51966,7.959127
4.380005,0,-4.351121,-17.40449,7.345614,8.032583
4.390006,0,-5.296727,-21.18691,7.133745,8.103921
4.400006,0,-6.158823,-24.63529,6.887392,8.172795
4.410006,0,-6.924824,-27.6993,6.610399,8.238899
4.420006,0,-7.583713,-30.33485,6.307051,8.30197
4.430007,0,-8.12628,-32.50512,5.981999,8.36179
4.440007,0,-8.545271,-34.18108,5.640189,8.418192
4.450007,0,-8.83549,-35.34196,5.286769,8.47106
4.460007,0,-8.993906,-35.97562,4.927012,8.520329
4.470007,0,-9.019711,-36.07885,4.566224,8.565991
4.480008,0,-8.914304,-35.65722,4.209652,8.608088
4.490008,0,-8.681287,-34.72515,3.862401,8.646711
