Name: Lorenzo, Condition: 2, Run: 3, Date: 10/8/2019 11:54:52 AM, Testing: False
time,userInput,disturbanceInput,angAcc,angVel,rollAngle
0.03,0,4.44924,17.79696,0.5210028,0.01032068
0.04,0,4.417681,17.67072,0.6977101,0.01729778
0.05,0,4.276578,17.10631,0.8687732,0.02598551
0.05999999,0,4.024192,16.09677,1.029741,0.03628292
0.06999999,0,3.660875,14.6435,1.176176,0.04804468
0.07999999,0,3.189085,12.75634,1.303739,0.06108207
0.08999999,0,2.613359,10.45343,1.408274,0.07516481
0.09999999,0,1.940252,7.761007,1.485884,0.09002364
0.11,0,1.17823,4.71292,1.533013,0.1053538
0.12,0,0.3375367,1.350147,1.546514,0.1208189
0.13,0,-0.5699781,-2.279912,1.523715,0.1360561
0.14,0,-1.531064,-6.124257,1.462473,0.1506808
0.15,0,-2.53129,-10.12516,1.361221,0.164293
0.16,0,-3.555301,-14.2212,1.219009,0.1764831
0.17,0.134887,-4.587086,-17.8088,1.040921,0.1868923
0.18,0.3428619,-5.610249,-21.06955,0.8302256,0.1951946
0.19,0.685342,-6.608318,-23.69191,0.5933066,0.2011276
0.2,0.8232384,-7.56502,-26.96713,0.3236353,0.204364
0.21,0.931747,-8.464574,-30.13131,0.02232227,0.2045872
0.22,0.931747,-9.291985,-33.44095,-0.3120872,0.2014663
0.23,1.007477,-10.03329,-36.10326,-0.6731198,0.1947351
0.24,1.062861,-10.67584,-38.45192,-1.057639,0.1841587
0.25,1.092249,-11.20849,-40.46497,-1.462289,0.1695359
0.26,1.092249,-11.62184,-42.11837,-1.883472,0.1507011
0.27,1.092249,-11.90838,-43.26452,-2.316118,0.12754
0.28,1.092249,-12.06263,-43.88154,-2.754933,0.09999064
0.29,1.092249,-12.08127,-43.95607,-3.194494,0.0680457
0.3,1.092249,-11.96315,-43.48359,-3.629329,0.0317524
0.31,1.092249,-11.70937,-42.46847,-4.054014,-0.008787737
0.32,1.092249,-11.32324,-40.92395,-4.463253,-0.05342027
0.33,1.092249,-10.81021,-38.87185,-4.851972,-0.10194
0.3399999,1.092249,-10.17783,-36.34233,-5.215395,-0.154094
0.3499999,1.092249,-9.435559,-33.37324,-5.549128,-0.2095852
0.3599999,1.092249,-8.594629,-30.00952,-5.849223,-0.2680775
0.3699999,1.092249,-7.667868,-26.30247,-6.112248,-0.3291999
0.3799999,1.092249,-6.669437,-22.30875,-6.335335,-0.3925533
0.3899999,1.092249,-5.614624,-18.0895,-6.51623,-0.4577156
0.3999999,1.092249,-4.519543,-13.70918,-6.653322,-0.5242488
0.4099999,1.092249,-3.400883,-9.234533,-6.745667,-0.5917055
0.4199999,1.092249,-2.27559,-4.733365,-6.793001,-0.6596355
0.4299999,1.092249,-1.160591,-0.273365,-6.795734,-0.7275928
0.4399998,1.092249,-0.0724965,4.079011,-6.754944,-0.7951423
0.4499998,1.092249,0.9726955,8.259779,-6.672347,-0.8618658
0.4599998,1.092249,1.959859,12.20843,-6.550262,-0.9273684
0.4699998,1.092249,2.875019,15.86907,-6.391572,-0.9912841
0.4799998,1.092249,3.705569,19.19127,-6.199659,-1.053281
0.4899998,1.092249,4.440506,22.13102,-5.978349,-1.113064
0.4999998,1.092249,5.070591,24.65136,-5.731835,-1.170382
