Name: Lorenzo, Condition: 1, Run: 13, Date: 10/8/2019 12:14:37 PM, Testing: True
time,userInput,disturbanceInput,angAcc,angVel,rollAngle
0.02,0.03202977,4.375035,17.62826,0.3443144,0.005123463
0.03,0.03202977,4.44924,17.92508,0.5235652,0.01035911
0.04,0.03202977,4.417681,17.79884,0.7015536,0.01737465
0.05,0.03202977,4.276578,17.23443,0.873898,0.02611363
0.05999999,0.03202977,4.024192,16.22489,1.036147,0.0364751
0.06999999,0.03202977,3.660875,14.77162,1.183863,0.04831373
0.07999999,0.03202977,3.189085,12.88446,1.312708,0.06144081
0.08999999,0.03202977,2.613359,10.58155,1.418523,0.07562604
0.09999999,0.03202977,1.940252,7.889126,1.497414,0.09060019
0.11,0.03202977,1.17823,4.841039,1.545825,0.1060584
0.12,0.03202977,0.3375367,1.478266,1.560608,0.1216645
0.13,0.03202977,-0.5699781,-2.151793,1.53909,0.1370554
0.14,0.03202977,-1.531064,-5.996138,1.479128,0.1518467
0.15,0.03202977,-2.53129,-9.997042,1.379158,0.1656383
0.16,0.03202977,-3.555301,-14.09309,1.238227,0.1780205
0.17,0.03202977,-4.587086,-18.22023,1.056025,0.1885808
0.18,0.03202977,-5.610249,-22.31288,0.8328958,0.1969097
0.19,0.03202977,-6.608318,-26.30515,0.5698442,0.2026082
0.2,0.03202977,-7.56502,-30.13196,0.2685246,0.2052934
0.21,0.03202977,-8.464574,-33.73018,-0.06877716,0.2046056
0.22,0.03202977,-9.291985,-37.03982,-0.4391753,0.2002139
0.23,0.03202977,-10.03329,-40.00505,-0.8392258,0.1918216
0.24,0.03202977,-10.67584,-42.57524,-1.264978,0.1791718
0.25,0.03202977,-11.20849,-44.70584,-1.712037,0.1620515
0.26,0.03202977,-11.62184,-46.35925,-2.175629,0.1402952
0.27,0.03202977,-11.90838,-47.5054,-2.650683,0.1137884
0.28,0.03202977,-12.06263,-48.12241,-3.131907,0.08246928
0.29,0.03202977,-12.08127,-48.19695,-3.613877,0.04633052
0.3,0.03202977,-11.96315,-47.72447,-4.091121,0.005419308
0.31,0.03202977,-11.70937,-46.70935,-4.558215,-0.04016284
0.32,0.03202977,-11.32324,-45.16482,-5.009863,-0.09026147
0.33,0.03202977,-10.81021,-43.11273,-5.44099,-0.1446714
0.3399999,0.03202977,-10.17783,-40.58321,-5.846822,-0.2031396
0.3499999,0.03202977,-9.435559,-37.61412,-6.222963,-0.2653692
0.3599999,0.03202977,-8.594629,-34.2504,-6.565467,-0.3310239
0.3699999,0.03202977,-7.667868,-30.54335,-6.870901,-0.3997329
0.3799999,0.03202977,-6.669437,-26.54963,-7.136397,-0.4710969
0.3899999,0.03202977,-5.614624,-22.33038,-7.359701,-0.5446939
0.3999999,0.03202977,-4.519543,-17.95005,-7.539202,-0.6200859
0.4099999,0.03202977,-3.400883,-13.47541,-7.673956,-0.6968254
0.4199999,0.03202977,-2.27559,-8.974242,-7.763698,-0.7744624
0.4299999,0.03202977,-1.160591,-4.514243,-7.808841,-0.8525508
0.4399998,0.03202977,-0.0724965,-0.1618669,-7.81046,-0.9306554
0.4499998,0.03202977,0.9726955,4.018901,-7.770271,-1.008358
0.4599998,0.03202977,1.959859,7.967556,-7.690595,-1.085264
0.4699998,0.03202977,2.875019,11.62819,-7.574313,-1.161007
0.4799998,0.03202977,3.705569,14.95039,-7.424809,-1.235255
0.4899998,0.03202977,4.440506,17.89014,-7.245908,-1.307714
0.4999998,0.03202977,5.070591,20.41048,-7.041803,-1.378132
0.5099998,0.03202977,5.588519,22.48219,-6.816981,-1.446302
0.5199998,0.03202977,5.989013,24.08417,-6.576139,-1.512064
0.5299998,0.03202977,6.268928,25.20383,-6.324101,-1.575305
0.5399998,0.03202977,6.427269,25.83719,-6.065729,-1.635962
0.5499998,0.03202977,6.465206,25.98894,-5.80584,-1.69402
0.5599998,0.03202977,6.386023,25.67221,-5.549118,-1.749511
0.5699998,0.03202977,6.195053,24.90833,-5.300034,-1.802512
0.5799997,0.03202977,5.899548,23.72631,-5.062771,-1.85314
0.5899997,0.03202977,5.508548,22.16231,-4.841148,-1.901551
0.5999997,0.03202977,5.032696,20.2589,-4.638559,-1.947937
0.6099997,0.03202977,4.484011,18.06416,-4.457917,-1.992516
0.6199997,0.03202977,3.875679,15.63083,-4.301609,-2.035532
0.6299997,0.03202977,3.22179,13.01528,-4.171456,-2.077247
0.6399997,0.03202977,2.537072,10.27641,-4.068692,-2.117934
