Name: 8, Condition: 3, Run: 27, Date: 10/16/2019 4:20:45 PM, Testing: False
time,userInput,disturbanceInput,angAcc,angVel,rollAngle
0.02,0,4.375035,17.50014,0.3430333,0.005110651
0.03,0,4.44924,17.79696,0.5210028,0.01032068
0.04,0,4.417681,17.67072,0.6977101,0.01729778
0.05,0,4.276578,17.10631,0.8687732,0.02598551
0.05999999,0,4.024192,16.09677,1.029741,0.03628292
0.06999999,0,3.660875,14.6435,1.176176,0.04804468
0.07999999,0,3.189085,12.75634,1.303739,0.06108207
0.08999999,0,2.613359,10.45343,1.408274,0.07516481
0.09999999,0,1.940252,7.761007,1.485884,0.09002364
0.11,0,1.17823,4.71292,1.533013,0.1053538
0.12,0,0.3375367,1.350147,1.546514,0.1208189
0.13,0,-0.5699781,-2.279912,1.523715,0.1360561
0.14,0,-1.531064,-6.124257,1.462473,0.1506808
0.15,0,-2.53129,-10.12516,1.361221,0.164293
0.16,0,-3.555301,-14.2212,1.219009,0.1764831
0.17,0,-4.587086,-18.34834,1.035526,0.1868383
0.18,0,-5.610249,-22.441,0.8111156,0.1949495
0.19,0,-6.608318,-26.43327,0.5467829,0.2004173
0.2,0,-7.56502,-30.26008,0.2441821,0.2028591
0.21,0,-8.464574,-33.8583,-0.09440084,0.2019151
0.22,0.2818257,-9.291985,-36.04063,-0.4548072,0.1973671
0.23,0.2818257,-10.03329,-39.00586,-0.8448658,0.1889184
0.24,0.5191882,-10.67584,-40.62661,-1.251132,0.1764071
0.25,0.5191882,-11.20849,-42.75721,-1.678704,0.1596201
0.26,0.9351378,-11.62184,-42.74681,-2.106172,0.1385583
0.27,1.193976,-11.90838,-42.85761,-2.534748,0.1132109
0.28,1.193976,-12.06263,-43.47463,-2.969495,0.08351591
0.29,1.292312,-12.08127,-43.15582,-3.401053,0.04950539
0.3,1.292312,-11.96315,-42.68334,-3.827886,0.01122653
0.31,1.378214,-11.70937,-41.32461,-4.241132,-0.03118479
0.32,1.384997,-11.32324,-39.75296,-4.638662,-0.07757141
0.33,1.384997,-10.81021,-37.70086,-5.01567,-0.1277281
0.3399999,1.384997,-10.17783,-35.17134,-5.367383,-0.181402
0.3499999,1.384997,-9.435559,-32.20225,-5.689406,-0.238296
0.3599999,1.384997,-8.594629,-28.83853,-5.977791,-0.2980739
0.3699999,1.439251,-7.667868,-24.91447,-6.226936,-0.3603433
0.3799999,1.439251,-6.669437,-20.92075,-6.436143,-0.4247047
0.3899999,1.468639,-5.614624,-16.58394,-6.601983,-0.4907245
0.3999999,1.468639,-4.519543,-12.20362,-6.724019,-0.5579647
0.4099999,1.542108,-3.400883,-7.435099,-6.798369,-0.6259484
0.4199999,1.668701,-2.27559,-2.427557,-6.822645,-0.6941749
0.4299999,1.668701,-1.160591,2.032442,-6.802321,-0.7621981
0.4399998,1.745562,-0.0724965,6.692261,-6.735398,-0.8295521
0.4499998,1.745562,0.9726955,10.87303,-6.626668,-0.8958187
0.4599998,1.971621,1.959859,15.72592,-6.469409,-0.9605128
0.4699998,2.204463,2.875019,20.31792,-6.26623,-1.023175
0.4799998,2.204463,3.705569,23.64013,-6.029829,-1.083473
0.4899998,2.451998,4.440506,27.57001,-5.754128,-1.141015
0.4999998,2.451998,5.070591,30.09036,-5.453225,-1.195547
0.5099998,2.572939,5.588519,32.64584,-5.126766,-1.246815
0.5199998,2.819344,5.989013,35.23343,-4.774432,-1.294559
0.5299998,2.819344,6.268928,36.35309,-4.410901,-1.338668
0.5399998,2.908638,6.427269,37.34363,-4.037464,-1.379043
0.5499998,2.908638,6.465206,37.49538,-3.66251,-1.415668
0.5599998,3.021668,6.386023,37.63076,-3.286203,-1.44853
0.5699998,3.03071,6.195053,36.90305,-2.917172,-1.477701
0.5799997,3.03071,5.899548,35.72103,-2.559962,-1.503301
0.5899997,3.03071,5.508548,34.15704,-2.218392,-1.525485
0.5999997,3.03071,5.032696,32.25362,-1.895855,-1.544443
0.6099997,3.03071,4.484011,30.05888,-1.595267,-1.560396
0.6199997,3.03071,3.875679,27.62556,-1.319011,-1.573586
0.6299997,3.03071,3.22179,25.01,-1.068911,-1.584275
0.6399997,3.03071,2.537072,22.27113,-0.8461998,-1.592737
0.6499997,3.03071,1.836588,19.46919,-0.6515079,-1.599252
0.6599997,3.03071,1.135491,16.66481,-0.4848599,-1.604101
0.6699997,3.03071,0.4487189,13.91772,-0.3456827,-1.607558
0.6799996,3.03071,-0.2093081,11.28561,-0.2328266,-1.609886
0.6899996,3.03071,-0.8249119,8.823194,-0.1445947,-1.611332
0.6999996,3.03071,-1.385438,6.581089,-0.07878382,-1.61212
0.7099996,3.03071,-1.879484,4.604904,-0.03273478,-1.612447
0.7199996,3.03071,-2.297116,2.934376,-0.003391024,-1.612481
0.7299996,3.03071,-2.630034,1.602703,0.01263601,-1.612355
0.7399996,3.03071,-2.871731,0.6359177,0.01899518,-1.612165
0.7499996,3.03071,-3.017612,0.05239105,0.01951909,-1.61197
0.7599996,3.03071,-3.065064,-0.1374159,0.01814493,-1.611788
0.7699996,3.03071,-3.013504,0.06882668,0.0188332,-1.6116
0.7799996,3.03071,-2.864379,0.6653233,0.02548643,-1.611345
0.7899995,3.03071,-2.621131,1.638316,0.04186959,-1.610926
0.7999995,3.03071,-2.289124,2.966345,0.07153304,-1.610211
0.8099995,3.03071,-1.875536,4.620695,0.11774,-1.609034
0.8199995,3.03071,-1.389202,6.566032,0.1834003,-1.6072
0.8299995,3.03071,-0.8404642,8.760984,0.2710102,-1.604489
0.8399995,3.046535,-0.240946,11.22235,0.3832337,-1.600657
0.8499995,3.046535,0.396664,13.77279,0.5209616,-1.595448
0.8599995,3.087225,1.05888,16.58442,0.6868058,-1.58858
0.8699995,3.10644,1.731654,19.35238,0.8803296,-1.579776
0.8799995,3.10644,2.400659,22.02839,1.100614,-1.56877
