Name: 8, Condition: 3, Run: 9, Date: 10/16/2019 3:42:56 PM, Testing: True
time,userInput,disturbanceInput,angAcc,angVel,rollAngle
0.03,-3.511652,4.44924,3.750354,0.3805368,0.008916019
0.04,-3.511652,4.417681,3.624118,0.416778,0.0130838
0.05,-3.511652,4.276578,3.059707,0.447375,0.01755755
0.05999999,-3.511652,4.024192,2.050162,0.4678766,0.02223632
0.06999999,-3.511652,3.660875,0.5968914,0.4738456,0.02697477
0.07999999,-3.511652,3.189085,-1.290269,0.4609429,0.0315842
0.08999999,-3.511652,2.613359,-3.593172,0.4250112,0.03583431
0.09999999,-3.511652,1.940252,-6.2856,0.3621552,0.03945586
0.11,-3.511652,1.17823,-9.333687,0.2688183,0.04214405
0.12,-3.511652,0.3375367,-12.69646,0.1418537,0.04356259
0.13,-3.511652,-0.5699781,-16.32652,-0.02141147,0.04334847
0.14,-3.511652,-1.531064,-20.17086,-0.2231201,0.04111727
0.15,-3.511652,-2.53129,-24.17177,-0.4648378,0.0364689
0.16,-3.511652,-3.555301,-28.26781,-0.7475159,0.02899374
0.17,-3.511652,-4.587086,-32.39495,-1.071465,0.01827908
0.18,-3.511652,-5.610249,-36.4876,-1.436341,0.003915671
0.19,-3.511652,-6.608318,-40.47988,-1.84114,-0.01449573
0.2,-3.511652,-7.56502,-44.30669,-2.284207,-0.0373378
0.21,-3.511652,-8.464574,-47.9049,-2.763256,-0.06497036
0.22,-3.511652,-9.291985,-51.21455,-3.275402,-0.09772438
0.23,-3.511652,-10.03329,-54.17978,-3.817199,-0.1358964
0.24,-3.511652,-10.67584,-56.74997,-4.384699,-0.1797434
0.25,-3.511652,-11.20849,-58.88057,-4.973505,-0.2294784
0.26,-3.511652,-11.62184,-60.53397,-5.578844,-0.2852668
0.27,-3.511652,-11.90838,-61.68013,-6.195645,-0.3472233
0.28,-3.511652,-12.06263,-62.29714,-6.818617,-0.4154095
0.29,-3.511652,-12.08127,-62.37167,-7.442334,-0.4898328
0.3,-3.511652,-11.96315,-61.8992,-8.061326,-0.5704461
0.31,-3.511652,-11.70937,-60.88408,-8.670167,-0.6571478
0.32,-3.511652,-11.32324,-59.33955,-9.263562,-0.7497834
0.33,-3.511652,-10.81021,-57.28746,-9.836437,-0.8481477
0.3399999,-3.511652,-10.17783,-54.75793,-10.38402,-0.9519879
0.3499999,-3.511652,-9.435559,-51.78885,-10.90191,-1.061007
0.3599999,-3.511652,-8.594629,-48.42513,-11.38616,-1.174869
0.3699999,-3.511652,-7.667868,-44.71808,-11.83334,-1.293202
0.3799999,-3.511652,-6.669437,-40.72435,-12.24058,-1.415608
0.3899999,-3.511652,-5.614624,-36.5051,-12.60563,-1.541664
0.3999999,-3.511652,-4.519543,-32.12478,-12.92688,-1.670933
0.4099999,-3.511652,-3.400883,-27.65014,-13.20338,-1.802967
0.4199999,-3.511652,-2.27559,-23.14897,-13.43487,-1.937315
0.4299999,-3.511652,-1.160591,-18.68897,-13.62176,-2.073533
0.4399998,-3.511652,-0.0724965,-14.33659,-13.76513,-2.211184
0.4499998,-3.511652,0.9726955,-10.15582,-13.86669,-2.349851
0.4599998,-3.511652,1.959859,-6.20717,-13.92876,-2.489139
0.4699998,-3.511652,2.875019,-2.546532,-13.95422,-2.628681
0.4799998,-3.511652,3.705569,0.7756681,-13.94647,-2.768146
