Name: 8, Condition: 3, Run: 29, Date: 10/16/2019 4:24:33 PM, Testing: True
time,userInput,disturbanceInput,angAcc,angVel,rollAngle
0.03,0.8085445,4.44924,21.03114,0.5533447,0.0106441
0.04,0.8085445,4.417681,20.9049,0.7623937,0.01826803
0.05,0.8209778,4.276578,20.39022,0.966296,0.02793099
0.05999999,0.8209778,4.024192,19.38068,1.160103,0.03953202
0.06999999,0.8209778,3.660875,17.92741,1.339377,0.05292579
0.07999999,0.8356717,3.189085,16.09903,1.500367,0.06792946
0.08999999,0.8356717,2.613359,13.79612,1.638328,0.08431274
0.09999999,0.8650593,1.940252,11.22124,1.750541,0.1018182
0.11,0.931747,1.17823,8.439908,1.83494,0.1201676
0.12,0.931747,0.3375367,5.077135,1.885711,0.1390247
0.13,1.013129,-0.5699781,1.772602,1.903437,0.158059
0.14,1.013129,-1.531064,-2.071743,1.88272,0.1768862
0.15,1.060601,-2.53129,-5.882758,1.823892,0.1951251
0.16,1.17024,-3.555301,-9.540245,1.72849,0.21241
0.17,1.17024,-4.587086,-13.66739,1.591816,0.2283282
0.18,1.32057,-5.610249,-17.15872,1.420229,0.2425305
0.19,1.32057,-6.608318,-21.151,1.208719,0.2546177
0.2,1.407602,-7.56502,-24.62967,0.9624222,0.2642419
0.21,1.598623,-8.464574,-27.46381,0.6877841,0.2711197
0.22,1.598623,-9.291985,-30.77345,0.3800496,0.2749202
0.23,1.699219,-10.03329,-33.33629,0.04668677,0.2753871
0.24,1.699219,-10.67584,-35.90649,-0.3123781,0.2722633
0.25,1.869894,-11.20849,-37.35439,-0.685922,0.2654041
0.26,1.979533,-11.62184,-38.56923,-1.071614,0.2546879
0.27,1.979533,-11.90838,-39.71539,-1.468768,0.2400002
0.28,2.013442,-12.06263,-40.19677,-1.870736,0.2212929
0.29,2.013442,-12.08127,-40.2713,-2.273449,0.1985584
0.3,2.047351,-11.96315,-39.66319,-2.670081,0.1718576
0.31,2.055263,-11.70937,-38.61642,-3.056245,0.1412951
0.32,2.055263,-11.32324,-37.07189,-3.426964,0.1070255
0.33,2.072218,-10.81021,-34.95198,-3.776484,0.06926068
0.3399999,2.072218,-10.17783,-32.42245,-4.100708,0.0282536
0.3499999,2.072218,-9.435559,-29.45337,-4.395242,-0.01569882
0.3599999,2.077869,-8.594629,-26.06704,-4.655912,-0.06225793
0.3699999,2.077869,-7.667868,-22.35999,-4.879512,-0.111053
0.3799999,2.100475,-6.669437,-18.27585,-5.06227,-0.1616758
0.3899999,2.100475,-5.614624,-14.05659,-5.202836,-0.2137041
0.3999999,2.107257,-4.519543,-9.649144,-5.299327,-0.2666974
0.4099999,2.132123,-3.400883,-5.075038,-5.350078,-0.3201981
0.4199999,2.132123,-2.27559,-0.5738688,-5.355816,-0.3737563
0.4299999,2.146817,-1.160591,3.944908,-5.316367,-0.42692
0.4399998,2.146817,-0.0724965,8.297284,-5.233394,-0.4792539
0.4499998,2.15925,0.9726955,12.52778,-5.108116,-0.5303351
0.4599998,2.176205,1.959859,16.54426,-4.942674,-0.5797619
0.4699998,2.176205,2.875019,20.2049,-4.740625,-0.6271681
0.4799998,2.214635,3.705569,23.68082,-4.503817,-0.6722063
0.4899998,2.214635,4.440506,26.62056,-4.237611,-0.7145824
0.4999998,2.253065,5.070591,29.29463,-3.944664,-0.754029
0.5099998,2.289235,5.588519,31.51102,-3.629554,-0.7903246
0.5199998,2.289235,5.989013,33.11299,-3.298424,-0.8233088
0.5299998,2.380789,6.268928,34.59887,-2.952436,-0.8528332
0.5399998,2.380789,6.427269,35.23223,-2.600113,-0.8788344
0.5499998,2.514164,6.465206,35.91748,-2.240939,-0.9012437
