Name: 8, Condition: 3, Run: 3, Date: 10/16/2019 3:29:59 PM, Testing: True
time,userInput,disturbanceInput,angAcc,angVel,rollAngle
0.03,0,4.44924,17.79696,0.5210028,0.01032068
0.04,0,4.417681,17.67072,0.6977101,0.01729778
0.05,0,4.276578,17.10631,0.8687732,0.02598551
0.05999999,0,4.024192,16.09677,1.029741,0.03628292
0.06999999,0,3.660875,14.6435,1.176176,0.04804468
0.07999999,-0.00772846,3.189085,12.72542,1.30343,0.06107898
0.08999999,-0.2066609,2.613359,9.626791,1.399698,0.07507596
0.09999999,-0.2066609,1.940252,6.934364,1.469042,0.08976638
0.11,-0.2699574,1.17823,3.63309,1.505373,0.1048201
0.12,-0.2699574,0.3375367,0.270317,1.508076,0.1199009
0.13,-0.2699574,-0.5699781,-3.359742,1.474478,0.1346457
0.14,-0.2699574,-1.531064,-7.204087,1.402438,0.14867
0.15,-0.2699574,-2.53129,-11.20499,1.290388,0.1615739
0.16,-0.2699574,-3.555301,-15.30103,1.137377,0.1729477
0.17,-0.2699574,-4.587086,-19.42817,0.9430955,0.1823786
0.18,-0.271088,-5.610249,-23.52535,0.7078421,0.1894571
0.19,-0.271088,-6.608318,-27.51763,0.4326658,0.1937837
0.2,-0.271088,-7.56502,-31.34443,0.1192215,0.1949759
0.21,-0.271088,-8.464574,-34.94265,-0.230205,0.1926739
0.22,-0.271088,-9.291985,-38.25229,-0.6127279,0.1865466
0.23,-0.271088,-10.03329,-41.21752,-1.024903,0.1762976
0.24,-0.271088,-10.67584,-43.78771,-1.46278,0.1616698
0.25,-0.271088,-11.20849,-45.91832,-1.921963,0.1424501
0.26,-0.271088,-11.62184,-47.57172,-2.39768,0.1184733
0.27,-0.271088,-11.90838,-48.71787,-2.884859,0.08962473
0.28,-0.271088,-12.06263,-49.33488,-3.378208,0.05584266
0.29,-0.271088,-12.08127,-49.40942,-3.872302,0.01711964
0.3,-0.271088,-11.96315,-48.93694,-4.361671,-0.02649707
0.31,-0.271088,-11.70937,-47.92182,-4.840889,-0.07490596
0.32,-0.271088,-11.32324,-46.37729,-5.304662,-0.1279526
0.33,-0.2744788,-10.81021,-44.33876,-5.748049,-0.1854331
0.3399999,-0.2744788,-10.17783,-41.80924,-6.166142,-0.2470945
0.3499999,-0.2744788,-9.435559,-38.84015,-6.554543,-0.3126399
0.3599999,-0.271088,-8.594629,-35.46287,-6.909172,-0.3817316
0.3699999,-0.271088,-7.667868,-31.75582,-7.22673,-0.4539989
0.3799999,-0.2699574,-6.669437,-27.75758,-7.504306,-0.5290419
0.3899999,-0.2699574,-5.614624,-23.53832,-7.739689,-0.6064388
0.3999999,-0.2699574,-4.519543,-19.158,-7.931269,-0.6857515
0.4099999,-0.2631758,-3.400883,-14.65623,-8.077831,-0.7665298
0.4199999,-0.2631758,-2.27559,-10.15506,-8.179382,-0.8483236
0.4299999,-0.2631758,-1.160591,-5.695065,-8.236333,-0.930687
0.4399998,-0.2620455,-0.0724965,-1.338168,-8.249715,-1.013184
0.4499998,-0.2620455,0.9726955,2.8426,-8.221289,-1.095397
0.4599998,-0.2620455,1.959859,6.791255,-8.153377,-1.176931
0.4699998,-0.2620455,2.875019,10.45189,-8.048858,-1.257419
