Name: 2, Condition: 1, Run: 22, Date: 10/8/2019 11:18:27 AM, Testing: True
time,userInput,disturbanceInput,angAcc,angVel,rollAngle
0.02,2.714226,4.375035,28.35705,0.4516023,0.006196341
0.03,2.714226,4.44924,28.65387,0.7381409,0.01357775
0.04,2.771872,4.417681,28.75821,1.025723,0.02383498
0.05,2.771872,4.276578,28.1938,1.307661,0.03691159
0.05999999,2.775263,4.024192,27.19782,1.579639,0.05270799
0.06999999,2.775263,3.660875,25.74455,1.837085,0.07107883
0.07999999,2.775263,3.189085,23.85739,2.075659,0.09183542
0.08999999,2.775263,2.613359,21.55449,2.291203,0.1147474
0.09999999,2.775263,1.940252,18.86206,2.479824,0.1395457
0.11,2.775263,1.17823,15.81397,2.637964,0.1659253
0.12,2.775263,0.3375367,12.4512,2.762476,0.1935501
0.13,2.775263,-0.5699781,8.821138,2.850687,0.222057
0.14,2.775263,-1.531064,4.976794,2.900455,0.2510615
0.15,2.775263,-2.53129,0.9758902,2.910214,0.2801636
0.16,2.775263,-3.555301,-3.120153,2.879012,0.3089538
0.17,2.775263,-4.587086,-7.247293,2.806539,0.3370191
0.18,2.775263,-5.610249,-11.33994,2.69314,0.3639506
0.19,2.775263,-6.608318,-15.33222,2.539818,0.3893487
0.2,2.775263,-7.56502,-19.15903,2.348227,0.412831
0.21,2.775263,-8.464574,-22.75724,2.120655,0.4340375
0.22,2.775263,-9.291985,-26.06689,1.859986,0.4526374
0.23,2.775263,-10.03329,-29.03212,1.569665,0.468334
0.24,2.775263,-10.67584,-31.60231,1.253642,0.4808705
0.25,2.775263,-11.20849,-33.73291,0.9163126,0.4900336
0.26,2.775263,-11.62184,-35.38631,0.5624495,0.4956581
0.27,2.775263,-11.90838,-36.53247,0.1971248,0.4976293
0.28,2.775263,-12.06263,-37.14948,-0.17437,0.4958856
0.29,2.775263,-12.08127,-37.22401,-0.5466102,0.4904195
0.3,2.775263,-11.96315,-36.75154,-0.9141256,0.4812782
0.31,2.775263,-11.70937,-35.73642,-1.27149,0.4685633
0.32,2.775263,-11.32324,-34.19189,-1.613409,0.4524293
0.33,2.775263,-10.81021,-32.1398,-1.934807,0.4330812
0.3399999,2.775263,-10.17783,-29.61028,-2.230909,0.4107721
0.3499999,2.775263,-9.435559,-26.64119,-2.497321,0.3857989
0.3599999,2.775263,-8.594629,-23.27747,-2.730096,0.3584979
0.3699999,2.775263,-7.667868,-19.57042,-2.9258,0.3292399
0.3799999,2.775263,-6.669437,-15.5767,-3.081567,0.2984243
0.3899999,2.775263,-5.614624,-11.35744,-3.195142,0.2664728
0.3999999,2.775263,-4.519543,-6.977121,-3.264913,0.2338237
0.4099999,2.775263,-3.400883,-2.50248,-3.289938,0.2009243
0.4199999,2.775263,-2.27559,1.99869,-3.269951,0.1682248
0.4299999,2.775263,-1.160591,6.458689,-3.205364,0.1361712
0.4399998,2.775263,-0.0724965,10.81107,-3.097253,0.1051987
0.4499998,2.775263,0.9726955,14.99183,-2.947335,0.07572531
0.4599998,2.775263,1.959859,18.94049,-2.75793,0.04814601
0.4699998,2.775263,2.875019,22.60113,-2.531919,0.02282682
0.4799998,2.775263,3.705569,25.92333,-2.272686,0.00009996771
0.4899998,2.775263,4.440506,28.86307,-1.984055,-0.01974058
0.4999998,2.775263,5.070591,31.38342,-1.670221,-0.03644279
0.5099998,2.775263,5.588519,33.45513,-1.335669,-0.04979948
0.5199998,2.775263,5.989013,35.05711,-0.9850984,-0.05965046
0.5299998,2.775263,6.268928,36.17676,-0.6233308,-0.06588377
0.5399998,2.775263,6.427269,36.81013,-0.2552295,-0.06843606
0.5499998,2.775263,6.465206,36.96188,0.1143892,-0.06729217
0.5599998,2.775263,6.386023,36.64514,0.4808407,-0.06248376
0.5699998,2.775263,6.195053,35.88126,0.8396533,-0.05408723
0.5799997,2.775263,5.899548,34.69924,1.186646,-0.04222077
0.5899997,2.775263,5.508548,33.13525,1.517998,-0.02704079
0.5999997,2.775263,5.032696,31.23183,1.830316,-0.008737626
0.6099997,2.766221,4.484011,29.00093,2.120326,0.01246563
0.6199997,2.669015,3.875679,26.17877,2.382113,0.03628676
0.6299997,2.669015,3.22179,23.56322,2.617746,0.06246422
0.6399997,2.605718,2.537072,20.57116,2.823457,0.09069879
0.6499997,2.605718,1.836588,17.76922,3.001149,0.1207103
0.6599997,2.42487,1.135491,14.24145,3.143564,0.1521459
0.6699997,2.177335,0.4487189,10.50422,3.248606,0.184632
0.6799996,2.177335,-0.2093081,7.872108,3.327327,0.2179053
0.6899996,1.993097,-0.8249119,4.672739,3.374055,0.2516458
0.6999996,1.993097,-1.385438,2.430634,3.398361,0.2856294
0.7099996,1.540978,-1.879484,-1.354026,3.384821,0.3194776
0.7199996,0.9984347,-2.297116,-5.194726,3.332873,0.3528064
