Name: 2, Condition: 1, Run: 26, Date: 10/8/2019 11:26:09 AM, Testing: True
time,userInput,disturbanceInput,angAcc,angVel,rollAngle
0.02,2.752657,4.375035,28.51077,0.4531395,0.006211713
0.03,2.752657,4.44924,28.80759,0.7412153,0.01362387
0.04,2.900726,4.417681,29.27363,1.033952,0.02396338
0.05,2.900726,4.276578,28.70922,1.321044,0.03717382
0.05999999,3.004713,4.024192,28.11562,1.6022,0.05319582
0.06999999,3.065749,3.660875,26.9065,1.871265,0.07190847
0.07999999,3.065749,3.189085,25.01934,2.121458,0.09312306
0.08999999,3.075922,2.613359,22.75712,2.34903,0.1166134
0.09999999,3.075922,1.940252,20.0647,2.549676,0.1421101
0.11,3.075922,1.17823,17.01661,2.719842,0.1693085
0.12,3.075922,0.3375367,13.65383,2.856381,0.1978723
0.13,3.075922,-0.5699781,10.02378,2.956619,0.2274385
0.14,3.075922,-1.531064,6.179431,3.018413,0.2576227
0.15,3.075922,-2.53129,2.178527,3.040198,0.2880246
0.16,3.075922,-3.555301,-1.917517,3.021023,0.3182349
0.17,3.075922,-4.587086,-6.044657,2.960577,0.3478406
0.18,3.075922,-5.610249,-10.13731,2.859203,0.3764327
0.19,3.075922,-6.608318,-14.12959,2.717907,0.4036117
0.2,3.075922,-7.56502,-17.95639,2.538343,0.4289952
0.21,3.075922,-8.464574,-21.55461,2.322797,0.4522231
0.22,3.077052,-9.291985,-24.85973,2.0742,0.4729651
0.23,3.077052,-10.03329,-27.82496,1.79595,0.4909246
0.24,3.077052,-10.67584,-30.39515,1.491999,0.5058446
0.25,3.077052,-11.20849,-32.52576,1.166741,0.517512
0.26,3.077052,-11.62184,-34.17916,0.8249497,0.5257615
0.27,3.080443,-11.90838,-35.31174,0.4718322,0.5304798
0.28,3.080443,-12.06263,-35.92876,0.1125446,0.5316053
0.29,3.080443,-12.08127,-36.00329,-0.2474883,0.5291304
0.3,3.080443,-11.96315,-35.53082,-0.6027964,0.5231025
0.31,3.080443,-11.70937,-34.51569,-0.9479533,0.5136229
0.32,3.080443,-11.32324,-32.97117,-1.277665,0.5008463
0.33,3.080443,-10.81021,-30.91908,-1.586856,0.4849777
0.3399999,3.080443,-10.17783,-28.38955,-1.870751,0.4662702
0.3499999,3.080443,-9.435559,-25.42046,-2.124956,0.4450206
0.3599999,3.080443,-8.594629,-22.05674,-2.345523,0.4215654
0.3699999,3.080443,-7.667868,-18.3497,-2.52902,0.3962752
0.3799999,3.080443,-6.669437,-14.35598,-2.67258,0.3695494
0.3899999,3.080443,-5.614624,-10.13672,-2.773947,0.34181
0.3999999,3.080443,-4.519543,-5.7564,-2.831511,0.3134949
0.4099999,3.080443,-3.400883,-1.281758,-2.844329,0.2850516
0.4199999,3.080443,-2.27559,3.219411,-2.812135,0.2569302
0.4299999,3.080443,-1.160591,7.67941,-2.735341,0.2295768
0.4399998,3.080443,-0.0724965,12.03179,-2.615023,0.2034266
0.4499998,3.080443,0.9726955,16.21255,-2.452897,0.1788976
0.4599998,3.080443,1.959859,20.16121,-2.251285,0.1563848
0.4699998,3.080443,2.875019,23.82185,-2.013067,0.1362541
0.4799998,3.080443,3.705569,27.14405,-1.741626,0.1188379
0.4899998,3.080443,4.440506,30.08379,-1.440788,0.10443
0.4999998,3.080443,5.070591,32.60414,-1.114747,0.09328251
0.5099998,3.080443,5.588519,34.67585,-0.7679883,0.08560263
0.5199998,3.080443,5.989013,36.27782,-0.4052101,0.08155052
0.5299998,3.080443,6.268928,37.39748,-0.03123525,0.08123817
0.5399998,3.080443,6.427269,38.03085,0.3490732,0.0847289
0.5499998,3.080443,6.465206,38.18259,0.7308992,0.09203789
0.5599998,3.080443,6.386023,37.86586,1.109558,0.1031335
0.5699998,3.080443,6.195053,37.10198,1.480578,0.1179392
0.5799997,3.080443,5.899548,35.91996,1.839777,0.136337
0.5899997,3.080443,5.508548,34.35596,2.183337,0.1581704
0.5999997,3.080443,5.032696,32.45256,2.507863,0.183249
0.6099997,3.080443,4.484011,30.25782,2.810441,0.2113534
0.6199997,3.080443,3.875679,27.82449,3.088686,0.2422403
0.6299997,3.080443,3.22179,25.20893,3.340775,0.275648
0.6399997,3.080443,2.537072,22.47006,3.565475,0.3113028
0.6499997,3.080443,1.836588,19.66812,3.762157,0.3489243
0.6599997,3.080443,1.135491,16.86374,3.930794,0.3882323
0.6699997,3.080443,0.4487189,14.11665,4.07196,0.4289519
0.6799996,3.080443,-0.2093081,11.48454,4.186806,0.47082
0.6899996,3.080443,-0.8249119,9.022125,4.277027,0.5135902
0.6999996,3.080443,-1.385438,6.78002,4.344827,0.5570385
0.7099996,3.080443,-1.879484,4.803835,4.392866,0.6009672
0.7199996,3.080443,-2.297116,3.133307,4.424199,0.6452091
0.7299996,3.080443,-2.630034,1.801635,4.442215,0.6896313
0.7399996,3.080443,-2.871731,0.8348494,4.450563,0.7341369
0.7499996,3.080443,-3.017612,0.2513227,4.453077,0.7786677
0.7599996,3.080443,-3.065064,0.06151581,4.453692,0.8232046
0.7699996,3.06688,-3.013504,0.2135048,4.455827,0.8677629
0.7799996,3.06688,-2.864379,0.8100014,4.463927,0.9124022
0.7899995,3.019407,-2.621131,1.593104,4.479858,0.9572008
0.7999995,3.019407,-2.289124,2.921133,4.50907,1.002292
0.8099995,2.959501,-1.875536,4.335859,4.552429,1.047816
0.8199995,2.928983,-1.389202,6.159124,4.61402,1.093956
0.8299995,2.928983,-0.8404642,8.354076,4.697561,1.140932
0.8399995,2.862296,-0.240946,10.4854,4.802415,1.188956
0.8499995,2.862296,0.396664,13.03584,4.932773,1.238284
0.8599995,2.743614,1.05888,15.20998,5.084873,1.289132
0.8699995,2.64867,1.731654,17.52129,5.260086,1.341733
0.8799995,2.64867,2.400659,20.19731,5.462059,1.396354
0.8899994,2.383049,3.051595,21.73858,5.679444,1.453148
0.8999994,2.383049,3.670428,24.21391,5.921583,1.512364
0.9099994,2.053003,4.243689,25.18677,6.173451,1.574098
0.9199994,1.608796,4.758729,25.4701,6.428152,1.63838
0.9299994,1.608796,5.203988,27.25113,6.700664,1.705387
0.9399994,1.354479,5.56919,27.69467,6.97761,1.775163
0.9499994,1.354479,5.845571,28.8002,7.265612,1.847819
0.9599994,0.7441176,6.026057,27.0807,7.536419,1.923183
0.9699994,0.05802678,6.105398,24.6537,7.782956,2.001013
0.9799994,0.05802678,6.080283,24.55324,8.028488,2.081297
0.9899994,0,5.949421,23.79768,8.266465,2.163962
0.9999993,0,5.71357,22.85428,8.495008,2.248912
1.009999,0,5.375536,21.50215,8.710029,2.336012
1.019999,0,4.940147,19.76059,8.907635,2.425089
1.029999,0,4.41415,17.6566,9.084201,2.515931
1.039999,0,3.806116,15.22446,9.236445,2.608295
1.049999,0,3.126292,12.50517,9.361497,2.70191
1.059999,0,2.386396,9.545585,9.456953,2.79648
1.069999,0,1.59944,6.39776,9.52093,2.891689
1.079999,0,0.779474,3.117896,9.55211,2.98721
1.089999,0,-0.05865317,-0.2346127,9.549764,3.082708
1.099999,0,-0.8995933,-3.598373,9.51378,3.177846
1.109999,0,-1.72774,-6.91096,9.44467,3.272292
1.119999,0,-2.527537,-10.11015,9.343568,3.365728
1.129999,0,-3.283779,-13.13512,9.212216,3.45785
1.139999,0,-3.981862,-15.92745,9.052942,3.54838
1.149999,0,-4.608078,-18.43231,8.868619,3.637066
1.159999,0,-5.149864,-20.59945,8.662624,3.723692
1.169999,0,-5.596035,-22.38414,8.438783,3.80808
1.179999,0,-5.937024,-23.74809,8.201302,3.890093
1.189999,0,-6.165023,-24.66009,7.9547,3.96964
1.199999,0,-6.274165,-25.09666,7.703734,4.046678
1.209999,0,-6.260635,-25.04254,7.453309,4.121211
1.219999,0,-6.122753,-24.49101,7.208398,4.193295
1.229999,0,-5.861013,-23.44405,6.973958,4.263034
1.239999,0,-5.478095,-21.91238,6.754834,4.330582
1.249999,0,-4.978815,-19.91526,6.555682,4.396139
1.259999,0,-4.370065,-17.48026,6.380879,4.459948
1.269999,0,-3.660697,-14.64279,6.234451,4.522293
1.279999,0,-2.861372,-11.44549,6.119996,4.583493
1.289999,0,-1.984383,-7.937532,6.040621,4.643899
1.299999,0,-1.043444,-4.173775,5.998883,4.703888
1.309999,0,-0.05346514,-0.2138605,5.996745,4.763855
1.319999,0,0.9697481,3.878993,6.035534,4.824211
1.329999,0,2.009706,8.038824,6.115922,4.88537
1.339999,0,3.049561,12.19824,6.237905,4.947749
1.349999,0,4.072396,16.28959,6.400801,5.011757
1.359999,0,5.061516,20.24607,6.603261,5.077789
1.369999,0,6.000738,24.00295,6.843291,5.146222
1.379999,0,6.874663,27.49865,7.118278,5.217405
1.389999,0,7.668999,30.676,7.425037,5.291655
1.399999,0,8.370727,33.48291,7.759866,5.369254
1.409999,0,8.968378,35.87351,8.118602,5.450439
1.419999,0,9.452228,37.80891,8.496691,5.535407
1.429999,0,9.814456,39.25782,8.889269,5.624299
1.439999,0,10.04928,40.19711,9.29124,5.717211
1.449999,0,10.15305,40.6122,9.697362,5.814185
1.459999,0,10.12432,40.49728,10.10233,5.915208
1.469999,0,9.963851,39.8554,10.50089,6.020217
1.479999,0,9.674593,38.69837,10.88787,6.129096
1.489999,0,9.261636,37.04654,11.25834,6.241679
1.499999,0,8.732102,34.92841,11.60762,6.357755
1.509999,0.6254362,8.095017,34.88181,11.95644,6.477319
1.519999,1.262924,7.361154,34.49631,12.3014,6.600333
1.529999,1.262924,6.542787,31.22285,12.61363,6.72647
1.539999,2.64867,5.653537,33.20883,12.94572,6.855927
1.549999,2.64867,4.708077,29.42699,13.23999,6.988327
1.559999,4.060412,3.721879,31.12916,13.55128,7.123839
1.569999,4.633472,2.710935,29.37763,13.84506,7.26229
1.579999,4.633472,1.691466,25.29975,14.09805,7.403271
1.589999,5.708386,0.6796483,25.55214,14.35358,7.546806
1.599999,5.708386,-0.3087251,21.59864,14.56956,7.692502
1.609999,6.479249,-1.258458,20.88316,14.77839,7.840286
1.619999,6.830772,-2.155256,18.70206,14.96542,7.98994
1.629999,6.830772,-2.985975,15.37919,15.11921,8.141131
1.639999,7.306627,-3.738843,14.27114,15.26192,8.293751
1.649999,7.306627,-4.403668,11.61184,15.37804,8.447531
1.659999,7.572247,-4.972002,10.40098,15.48205,8.602351
1.669999,7.633284,-5.437296,8.783949,15.56989,8.75805
1.679999,7.633284,-5.794979,7.35322,15.64342,8.914484
1.689999,7.633284,-6.042545,6.362953,15.70705,9.071554
1.699999,7.633284,-6.179574,5.814837,15.76519,9.229206
1.709999,7.605026,-6.207723,5.589214,15.82109,9.387417
1.719999,7.562074,-6.130669,5.72562,15.87834,9.5462
1.729999,7.562074,-5.954041,6.432133,15.94266,9.705626
1.739999,7.50782,-5.685264,7.290224,16.01557,9.865782
1.749999,7.50782,-5.333437,8.697531,16.10254,10.02681
1.759999,7.471651,-4.909131,10.25008,16.20504,10.18886
1.769999,7.409484,-4.424177,11.94123,16.32445,10.3521
1.779999,7.409484,-3.891427,14.07223,16.46518,10.51675
1.789999,7.358621,-3.324501,16.13648,16.62654,10.68302
1.799999,7.358621,-2.737531,18.48436,16.81138,10.85113
1.809999,7.169862,-2.144836,20.1001,17.01238,11.02126
1.819999,6.878245,-1.560709,21.27014,17.22509,11.19351
1.829999,6.878245,-0.9990984,23.51659,17.46025,11.36811
1.839999,6.453252,-0.4733375,23.91966,17.69945,11.5451
1.849999,6.453252,0.004108767,25.82944,17.95774,11.72468
1.859999,6.183111,0.4218848,26.41998,18.22194,11.9069
1.869999,5.504932,0.769967,25.0996,18.47294,12.09163
