Name: 2, Condition: 1, Run: 14, Date: 10/8/2019 11:04:51 AM, Testing: False
time,userInput,disturbanceInput,angAcc,angVel,rollAngle
0.03,1.559062,4.44924,24.03321,0.5833653,0.0109443
0.04,1.562453,4.417681,23.92054,0.8225707,0.01917001
0.05,1.562453,4.276578,23.35612,1.056132,0.02973133
0.05999999,1.562453,4.024192,22.34658,1.279598,0.04252731
0.06999999,1.562453,3.660875,20.89331,1.488531,0.05741262
0.07999999,1.563584,3.189085,19.01067,1.678638,0.07419899
0.08999999,1.569235,2.613359,16.73038,1.845941,0.09265841
0.09999999,1.569235,1.940252,14.03795,1.986321,0.1125216
0.11,1.578277,1.17823,11.02603,2.096581,0.1334874
0.12,1.578277,0.3375367,7.663257,2.173214,0.1552196
0.13,1.580538,-0.5699781,4.04224,2.213636,0.1773559
0.14,1.580538,-1.531064,0.1978951,2.215615,0.1995121
0.15,1.580538,-2.53129,-3.803009,2.177585,0.2212879
0.16,1.580538,-3.555301,-7.899053,2.098594,0.2422739
0.17,1.580538,-4.587086,-12.02619,1.978333,0.2620572
0.18,1.58732,-5.610249,-16.09172,1.817415,0.2802313
0.19,1.604275,-6.608318,-20.01617,1.617254,0.2964039
0.2,1.604275,-7.56502,-23.84298,1.378824,0.3101921
0.21,1.614447,-8.464574,-27.40051,1.104819,0.3212403
0.22,1.614447,-9.291985,-30.71015,0.7977173,0.3292175
0.23,1.616708,-10.03329,-33.66634,0.461054,0.333828
0.24,1.616708,-10.67584,-36.23653,0.09868867,0.3348149
0.25,1.616708,-11.20849,-38.36713,-0.2849827,0.3319651
0.26,1.616708,-11.62184,-40.02053,-0.685188,0.3251132
0.27,1.616708,-11.90838,-41.16669,-1.096855,0.3141447
0.28,1.616708,-12.06263,-41.7837,-1.514692,0.2989978
0.29,1.616708,-12.08127,-41.85823,-1.933274,0.279665
0.3,1.616708,-11.96315,-41.38576,-2.347132,0.2561937
0.31,1.616708,-11.70937,-40.37064,-2.750838,0.2286853
0.32,1.616708,-11.32324,-38.82611,-3.139099,0.1972943
0.33,1.616708,-10.81021,-36.77402,-3.506839,0.1622259
0.3399999,1.616708,-10.17783,-34.2445,-3.849284,0.1237331
0.3499999,1.616708,-9.435559,-31.27541,-4.162038,0.08211271
0.3599999,1.616708,-8.594629,-27.91169,-4.441155,0.03770116
0.3699999,1.616708,-7.667868,-24.20464,-4.683201,-0.009130852
0.3799999,1.616708,-6.669437,-20.21092,-4.885311,-0.05798396
0.3899999,1.616708,-5.614624,-15.99166,-5.045227,-0.1084362
0.3999999,1.616708,-4.519543,-11.61134,-5.16134,-0.1600496
0.4099999,1.616708,-3.400883,-7.136701,-5.232707,-0.2123767
0.4199999,1.616708,-2.27559,-2.635531,-5.259062,-0.2649673
0.4299999,1.616708,-1.160591,1.824468,-5.240818,-0.3173755
0.4399998,1.616708,-0.0724965,6.176844,-5.179049,-0.369166
0.4499998,1.616708,0.9726955,10.35761,-5.075473,-0.4199207
0.4599998,1.616708,1.959859,14.30627,-4.93241,-0.4692448
0.4699998,1.616708,2.875019,17.96691,-4.752741,-0.5167722
0.4799998,1.616708,3.705569,21.2891,-4.53985,-0.5621707
0.4899998,1.616708,4.440506,24.22885,-4.297562,-0.6051463
0.4999998,1.616708,5.070591,26.7492,-4.03007,-0.645447
0.5099998,1.616708,5.588519,28.82091,-3.741861,-0.6828656
0.5199998,1.616708,5.989013,30.42288,-3.437632,-0.7172419
0.5299998,1.616708,6.268928,31.54254,-3.122207,-0.748464
0.5399998,1.616708,6.427269,32.17591,-2.800448,-0.7764685
0.5499998,1.616708,6.465206,32.32765,-2.477171,-0.8012401
0.5599998,1.616708,6.386023,32.01092,-2.157062,-0.8228108
0.5699998,1.616708,6.195053,31.24704,-1.844592,-0.8412567
0.5799997,1.616708,5.899548,30.06502,-1.543941,-0.8566961
0.5899997,1.616708,5.508548,28.50102,-1.258931,-0.8692854
0.5999997,1.616708,5.032696,26.59761,-0.992955,-0.8792149
0.6099997,1.616708,4.484011,24.40287,-0.7489263,-0.8867042
0.6199997,1.616708,3.875679,21.96954,-0.5292308,-0.8919965
0.6299997,1.616708,3.22179,19.35399,-0.3356909,-0.8953534
0.6399997,1.616708,2.537072,16.61512,-0.1695398,-0.8970488
0.6499997,1.616708,1.836588,13.81318,-0.03140799,-0.8973629
0.6599997,1.616708,1.135491,11.00879,0.07867996,-0.8965761
0.6699997,1.616708,0.4487189,8.261705,0.161297,-0.8949631
0.6799996,1.616708,-0.2093081,5.629598,0.217593,-0.8927872
0.6899996,1.616708,-0.8249119,3.167183,0.2492648,-0.8902946
0.6999996,1.616708,-1.385438,0.9250779,0.2585156,-0.8877094
0.7099996,1.616708,-1.879484,-1.051107,0.2480045,-0.8852293
0.7199996,1.616708,-2.297116,-2.721635,0.2207882,-0.8830215
0.7299996,1.616708,-2.630034,-4.053308,0.1802551,-0.8812189
0.7399996,1.616708,-2.871731,-5.020093,0.1300542,-0.8799184
0.7499996,1.616708,-3.017612,-5.60362,0.07401798,-0.8791782
0.7599996,1.616708,-3.065064,-5.793427,0.01608372,-0.8790174
0.7699996,1.616708,-3.013504,-5.587184,-0.03978812,-0.8794153
0.7799996,1.616708,-2.864379,-4.990687,-0.089695,-0.8803122
0.7899995,1.616708,-2.621131,-4.017694,-0.1298719,-0.8816109
0.7999995,1.616708,-2.289124,-2.689666,-0.1567686,-0.8831786
0.8099995,1.616708,-1.875536,-1.035316,-0.1671218,-0.8848498
0.8199995,1.616708,-1.389202,0.9100218,-0.1580215,-0.88643
0.8299995,1.616708,-0.8404642,3.104973,-0.1269718,-0.8876997
0.8399995,1.632531,-0.240946,5.566341,-0.0713084,-0.8884128
0.8499995,1.632531,0.396664,8.116781,0.009859414,-0.8883142
0.8599995,1.655138,1.05888,10.85607,0.1184201,-0.88713
0.8699995,1.655138,1.731654,13.54716,0.2538918,-0.8845911
0.8799995,1.674353,2.400659,16.30005,0.4168922,-0.8804222
0.8899994,1.745562,3.051595,19.18863,0.6087785,-0.8743344
0.8999994,1.745562,3.670428,21.66396,0.8254181,-0.8660802
0.9099994,1.872155,4.243689,24.46338,1.070052,-0.8553797
0.9199994,1.872155,4.758729,26.52354,1.335287,-0.8420268
0.9299994,1.949015,5.203988,28.61201,1.621407,-0.8258128
0.9399994,2.150208,5.56919,30.87759,1.930183,-0.8065109
0.9499994,2.150208,5.845571,31.98312,2.250014,-0.7840108
0.9599994,2.374007,6.026057,33.60026,2.586017,-0.7581506
0.9699994,2.374007,6.105398,33.91762,2.925193,-0.7288986
0.9799994,2.520946,6.080283,34.40491,3.269242,-0.6962062
0.9899994,2.704054,5.949421,34.6139,3.615381,-0.6600524
0.9999993,2.704054,5.71357,33.67049,3.952086,-0.6205316
1.009999,2.808042,5.375536,32.73431,4.279429,-0.5777373
1.019999,2.808042,4.940147,30.99276,4.589357,-0.5318437
1.029999,2.819344,4.41415,28.93398,4.878696,-0.4830568
1.039999,2.819344,3.806116,26.50184,5.143715,-0.4316196
1.049999,2.819344,3.126292,23.78255,5.38154,-0.3778042
1.059999,2.819344,2.386396,20.82296,5.58977,-0.3219065
1.069999,2.819344,1.59944,17.67514,5.766521,-0.2642413
1.079999,2.819344,0.779474,14.39527,5.910474,-0.2051366
1.089999,2.819344,-0.05865317,11.04276,6.020902,-0.1449276
1.099999,2.819344,-0.8995933,7.679004,6.097692,-0.08395066
1.109999,2.819344,-1.72774,4.366417,6.141356,-0.02253711
1.119999,2.819344,-2.527537,1.16723,6.153028,0.03899317
1.129999,2.819344,-3.283779,-1.857738,6.13445,0.1003377
1.139999,2.819344,-3.981862,-4.650069,6.08795,0.1612172
1.149999,2.819344,-4.608078,-7.154935,6.0164,0.2213812
1.159999,2.819344,-5.149864,-9.322078,5.92318,0.280613
1.169999,2.819344,-5.596035,-11.10676,5.812112,0.3387341
1.179999,2.819344,-5.937024,-12.47072,5.687405,0.3956081
1.189999,2.819344,-6.165023,-13.38271,5.553577,0.4511439
1.199999,2.819344,-6.274165,-13.81928,5.415385,0.5052977
1.209999,2.819344,-6.260635,-13.76516,5.277733,0.5580751
1.219999,2.819344,-6.122753,-13.21363,5.145597,0.609531
1.229999,2.819344,-5.861013,-12.16667,5.02393,0.6597704
1.239999,2.819344,-5.478095,-10.635,4.91758,0.7089462
1.249999,2.819344,-4.978815,-8.637883,4.831201,0.7572582
1.259999,2.819344,-4.370065,-6.202884,4.769172,0.8049499
1.269999,2.819344,-3.660697,-3.365412,4.735518,0.8523051
1.279999,2.819344,-2.861372,-0.1681108,4.733837,0.8996434
1.289999,2.819344,-1.984383,3.339845,4.767235,0.9473158
1.299999,2.819344,-1.043444,7.103602,4.838271,0.9956985
1.309999,2.819344,-0.05346514,11.06352,4.948906,1.045187
1.319999,2.819344,0.9697481,15.15637,5.10047,1.096192
1.329999,2.819344,2.009706,19.3162,5.293632,1.149128
1.339999,2.745875,3.049561,23.18174,5.525449,1.204383
1.349999,2.745875,4.072396,27.27309,5.79818,1.262365
1.359999,2.673536,5.061516,30.94021,6.107582,1.323441
1.369999,2.673536,6.000738,34.69709,6.454553,1.387986
1.379999,2.515295,6.874663,37.55983,6.830152,1.456288
1.389999,2.294886,7.668999,39.85554,7.228707,1.528575
1.399999,2.294886,8.370727,42.66245,7.655331,1.605128
1.409999,1.982924,8.968378,43.80521,8.093383,1.686062
1.419999,1.982924,9.452228,45.74061,8.550789,1.77157
1.429999,1.786252,9.814456,46.40283,9.014817,1.861718
1.439999,1.3217,10.04928,45.48391,9.469656,1.956414
1.449999,1.3217,10.15305,45.899,9.928646,2.055701
1.459999,0.7237723,10.12432,43.39237,10.36257,2.159327
1.469999,0.7237723,9.963851,42.75049,10.79007,2.267228
1.479999,0,9.674593,38.69837,11.17706,2.378998
1.489999,0,9.261636,37.04654,11.54752,2.494473
1.499999,0,8.732102,34.92841,11.89681,2.613441
1.509999,0,8.095017,32.38007,12.22061,2.735647
1.519999,0,7.361154,29.44461,12.51505,2.860798
1.529999,0,6.542787,26.17115,12.77677,2.988565
1.539999,0,5.653537,22.61415,13.00291,3.118594
1.549999,0,4.708077,18.83231,13.19123,3.250507
1.559999,0,3.721879,14.88752,13.34011,3.383908
1.569999,0,2.710935,10.84374,13.44854,3.518393
1.579999,0,1.691466,6.765863,13.5162,3.653555
1.589999,0,0.6796483,2.718593,13.54339,3.788989
1.599999,0,-0.3087251,-1.2349,13.53104,3.9243
1.609999,0,-1.258458,-5.033832,13.4807,4.059107
1.619999,0,-2.155256,-8.621023,13.39449,4.193052
1.629999,0,-2.985975,-11.9439,13.27505,4.325802
1.639999,0,-3.738843,-14.95537,13.1255,4.457057
1.649999,0,-4.403668,-17.61467,12.94935,4.586551
1.659999,0,-4.972002,-19.88801,12.75047,4.714056
1.669999,0,-5.437296,-21.74919,12.53298,4.839386
1.679999,0,-5.794979,-23.17991,12.30118,4.962398
1.689999,-0.04502827,-6.042545,-24.35029,12.05768,5.082974
1.699999,-0.04502827,-6.179574,-24.89841,11.80869,5.201061
1.709999,-0.4734113,-6.207723,-26.72453,11.54145,5.316476
1.719999,-0.4734113,-6.130669,-26.41632,11.27728,5.429249
1.729999,-1.096205,-5.954041,-28.20098,10.99527,5.539202
1.739999,-1.431904,-5.685264,-28.46867,10.71059,5.646307
1.749999,-1.431904,-5.333437,-27.06136,10.43997,5.750707
1.759999,-2.242327,-4.909131,-28.60583,10.15392,5.852246
1.769999,-2.242327,-4.424177,-26.66602,9.887256,5.951119
1.779999,-3.136393,-3.891427,-28.11128,9.606143,6.04718
1.789999,-4.068889,-3.324501,-29.57356,9.310408,6.140284
1.799999,-4.068889,-2.737531,-27.22568,9.038151,6.230666
1.809999,-4.504054,-2.144836,-26.59556,8.772195,6.318388
1.819999,-4.504054,-1.560709,-24.25905,8.529604,6.403684
1.829999,-5.365341,-0.9990984,-25.45776,8.275026,6.486434
1.839999,-6.132812,-0.4733375,-26.4246,8.01078,6.566542
1.849999,-6.132812,0.004108767,-24.51481,7.765632,6.644198
1.859999,-6.475293,0.4218848,-24.21363,7.523496,6.719433
1.869999,-6.475293,0.769967,-22.8213,7.295283,6.792386
1.879999,-7.03253,1.03988,-23.9706,7.055577,6.862941
