Name: 0-2, Condition: 3, Run: 3, Date: 10/7/2019 9:38:36 AM, Testing: False
time,userInput,disturbanceInput,angAcc,angVel,rollAngle
17.4903,-1.906629,-1.757152,-14.65513,-2.398128,5.05488
17.50031,-1.906629,-0.8618237,-11.07381,-2.508866,5.029791
17.51031,-1.906629,0.06701459,-7.358458,-2.582451,5.003966
17.52031,-1.782296,1.014162,-3.072539,-2.613176,4.977835
17.53031,-1.782296,1.963598,0.7252073,-2.605924,4.951776
17.54031,-1.464683,2.899354,5.738685,-2.548537,4.92629
17.55031,-1.464683,3.805382,9.362799,-2.454909,4.901741
17.56031,-1.244274,4.666003,13.68691,-2.31804,4.878561
17.57031,-0.7763309,5.466239,18.75963,-2.130444,4.857256
17.58031,-0.7763309,6.191753,21.66169,-1.913827,4.838118
17.59031,-0.3400359,6.829589,25.95821,-1.654245,4.821575
17.60031,-0.3400359,7.368139,28.11241,-1.373121,4.807844
17.61031,-0.1682308,7.79739,30.51663,-1.067954,4.797164
17.62031,0,8.109167,32.43667,-0.7435876,4.789729
17.63031,0,8.2971,33.1884,-0.4117036,4.785612
17.64031,0,8.357073,33.42829,-0.07742071,4.784837
17.65031,0,8.286999,33.14799,0.2540592,4.787378
17.66031,0,8.087069,32.34827,0.5775419,4.793153
17.67031,0,7.759587,31.03835,0.8879254,4.802032
17.68031,0,7.309144,29.23657,1.180291,4.813835
17.69031,0,6.742365,26.96946,1.449986,4.828335
17.70031,0,6.067839,24.27135,1.692699,4.845262
17.71031,-0.1026734,5.296081,20.77363,1.900436,4.864266
17.72031,-0.20327,4.439117,16.94339,2.06987,4.884964
17.73031,-0.20327,3.51049,13.22888,2.202158,4.906986
17.74031,-0.3716843,2.525123,8.613754,2.288296,4.929869
17.75031,-0.3716843,1.498698,4.508053,2.333376,4.953203
17.76031,-0.4847141,0.4476437,-0.1482813,2.331893,4.976521
17.77031,-0.5073202,-0.6111953,-4.474062,2.287153,4.999393
17.78031,-0.5073202,-1.660951,-8.673084,2.200422,5.021397
17.79031,-0.5073202,-2.68478,-12.7684,2.072738,5.042124
17.80031,-0.5073202,-3.666465,-16.69514,1.905786,5.061182
17.81031,-0.5073202,-4.590489,-20.39124,1.701874,5.078201
17.82031,-0.5073202,-5.442414,-23.79894,1.463884,5.09284
17.83031,-0.5073202,-6.209106,-26.86571,1.195227,5.104792
17.84031,-0.4688899,-6.878765,-29.39062,0.9013212,5.113805
17.85031,-0.4688899,-7.441442,-31.64132,0.584908,5.119654
17.86031,-0.2948242,-7.889168,-32.73597,0.2575483,5.12223
17.87031,-0.1930972,-8.215815,-33.63565,-0.07880813,5.121441
17.88031,-0.1930972,-8.417411,-34.44203,-0.4232284,5.117209
17.89031,0,-8.492179,-33.96872,-0.7629156,5.10958
17.90031,0,-8.440519,-33.76208,-1.100536,5.098575
17.91031,0,-8.265009,-33.06004,-1.431137,5.084263
17.92031,0,-7.970326,-31.88131,-1.74995,5.066764
17.93032,0,-7.563118,-30.25247,-2.052474,5.046239
17.94032,0,-7.052129,-28.20852,-2.33456,5.022893
17.95032,0,-6.447601,-25.79041,-2.592464,4.996969
17.96032,0,-5.761378,-23.04551,-2.822919,4.96874
17.97032,0,-5.006615,-20.02646,-3.023184,4.938508
17.98032,0,-4.197421,-16.78968,-3.19108,4.906597
17.99032,0,-3.348984,-13.39593,-3.32504,4.873346
18.00032,0,-2.476729,-9.906918,-3.424109,4.839105
18.01032,0,-1.596416,-6.385662,-3.487965,4.804225
18.02032,-0.06989472,-0.723732,-3.174507,-3.51971,4.769028
18.03032,-0.06989472,0.1260555,0.224643,-3.517464,4.733853
18.04032,-0.412375,0.938041,2.102664,-3.496437,4.698889
18.05032,-0.412375,1.698463,5.144353,-3.444994,4.664439
18.06032,-0.8701459,2.394616,6.097881,-3.384015,4.630599
18.07032,-1.119941,3.015122,7.580722,-3.308208,4.597517
18.08032,-1.119941,3.550245,9.721213,-3.210995,4.565407
18.09032,-1.621794,3.991931,9.480548,-3.11619,4.534245
18.10032,-1.621794,4.333926,10.84853,-3.007705,4.504168
18.11032,-2.163207,4.572051,9.635376,-2.911351,4.475055
18.12032,-2.494384,4.704121,8.838947,-2.822962,4.446825
18.13032,-2.494384,4.730021,8.942547,-2.733536,4.41949
18.14032,-2.956676,4.65164,6.779859,-2.665737,4.392832
18.15032,-2.956676,4.47292,6.064977,-2.605088,4.366781
18.16032,-3.298025,4.199775,3.606997,-2.569018,4.341091
18.17032,-3.298025,3.839784,2.167034,-2.547347,4.315618
18.18032,-3.413316,3.402205,-0.04444599,-2.547792,4.29014
18.19032,-3.413316,2.89765,-2.062665,-2.568418,4.264455
18.20032,-3.413316,2.338223,-4.300374,-2.611422,4.238341
18.21032,-3.31498,1.736766,-6.312858,-2.674551,4.211596
18.22032,-3.31498,1.106888,-8.83237,-2.762874,4.183967
18.23032,-3.035796,0.4628164,-10.29192,-2.865793,4.155309
18.24032,-2.841385,-0.1812591,-12.09058,-2.986699,4.125442
18.25032,-2.841385,-0.8109198,-14.60922,-3.132791,4.094114
18.26032,-2.32484,-1.412403,-14.94897,-3.282281,4.061292
18.27032,-2.32484,-1.972462,-17.18921,-3.454173,4.02675
18.28032,-1.705436,-2.478773,-16.73684,-3.621542,3.990535
18.29032,-1.320004,-2.920242,-16.96099,-3.791151,3.952623
18.30032,-1.320004,-3.286825,-18.42732,-3.975425,3.912869
18.31032,-0.6000046,-3.570332,-16.68135,-4.142238,3.871447
18.32032,-0.6000046,-3.764205,-17.45684,-4.316806,3.828279
18.33032,0,-3.863724,-15.4549,-4.471355,3.783565
18.34032,0,-3.866134,-15.46453,-4.626001,3.737305
18.35032,0,-3.770626,-15.08251,-4.776826,3.689537
18.36032,0,-3.57849,-14.31396,-4.919965,3.640337
18.37033,0,-3.293015,-13.17206,-5.051686,3.58982
18.38033,0,-2.919412,-11.67765,-5.168462,3.538136
18.39033,0,-2.464772,-9.859087,-5.267053,3.485465
18.40033,0,-1.937873,-7.751491,-5.344568,3.43202
18.41033,0,-1.349254,-5.397017,-5.398539,3.378034
18.42033,0,-0.7106665,-2.842666,-5.426965,3.323765
18.43033,0,-0.03504803,-0.1401921,-5.428367,3.269481
18.44033,0,0.6637118,2.654847,-5.401819,3.215463
18.45033,0,1.371118,5.484473,-5.346974,3.161993
18.46033,0,2.072067,8.288268,-5.264091,3.109352
18.47033,0,2.751577,11.00631,-5.154028,3.057812
18.48033,0,3.39476,13.57904,-5.018238,3.00763
18.49033,0,3.987171,15.94868,-4.858751,2.959042
18.50033,0,4.515217,18.06087,-4.678142,2.912261
18.51033,0,4.966048,19.86419,-4.4795,2.867466
18.52033,0,5.328221,21.31289,-4.266371,2.824802
18.53033,0,5.59176,22.36704,-4.042701,2.784375
18.54033,0,5.748361,22.99344,-3.812766,2.746247
18.55033,0,5.791544,23.16618,-3.581105,2.710436
18.56033,0,5.716712,22.86685,-3.352436,2.676912
18.57033,0,5.521436,22.08574,-3.131579,2.645596
18.58033,0,5.20542,20.82168,-2.923362,2.616363
18.59033,0,4.770537,19.08215,-2.73254,2.589037
18.60033,0,4.22063,16.88252,-2.563715,2.5634
18.61033,0,3.561856,14.24743,-2.421241,2.539188
18.62033,0,2.80228,11.20912,-2.30915,2.516096
18.63033,0,1.951822,7.807287,-2.231077,2.493785
18.64033,0,1.022101,4.088403,-2.190193,2.471884
18.65033,0,0.02620274,0.104811,-2.189145,2.449992
18.66033,0,-1.021242,-4.084969,-2.229995,2.427692
18.67033,0,-2.104938,-8.419753,-2.314192,2.40455
18.68033,0,-3.208595,-12.83438,-2.442536,2.380125
18.69033,0,-4.315448,-17.26179,-2.615154,2.353974
18.70033,0,-5.408652,-21.63461,-2.8315,2.325659
18.71033,0,-6.471158,-25.88463,-3.090346,2.294755
18.72033,0,-7.486591,-29.94636,-3.38981,2.260857
18.73033,0,-8.439093,-33.75637,-3.727373,2.223583
18.74033,0,-9.313887,-37.25555,-4.099929,2.182584
18.75033,0,-10.09728,-40.38913,-4.50382,2.137546
18.76033,0,-10.77712,-43.1085,-4.934905,2.088197
18.77033,0,-11.34274,-45.37094,-5.388615,2.034311
18.78033,0,-11.78547,-47.14189,-5.860034,1.97571
18.79033,0,-12.09861,-48.39446,-6.343978,1.912271
18.80033,0,-12.27755,-49.1102,-6.83508,1.84392
18.81034,0,-12.31983,-49.27932,-7.327873,1.770641
18.82034,0,-12.2253,-48.90118,-7.816885,1.692472
18.83034,0,-11.9959,-47.98361,-8.296721,1.609505
18.84034,0,-11.63587,-46.54347,-8.762156,1.521883
18.85034,0,-11.15161,-44.60645,-9.208221,1.429801
18.86034,0,-10.55124,-42.20497,-9.630271,1.333498
18.87034,0,-9.845133,-39.38053,-10.02408,1.233258
18.88034,0,-9.044818,-36.17927,-10.38587,1.129399
18.89034,0,-8.163635,-32.65454,-10.71241,1.022275
18.90034,0,-7.21623,-28.86492,-11.00106,0.9122642
18.91034,0,-6.217625,-24.8705,-11.24977,0.7997665
18.92034,0,-5.184253,-20.73701,-11.45714,0.6851951
18.93034,0,-4.132181,-16.52872,-11.62243,0.5689709
18.94034,0,-3.078139,-12.31256,-11.74555,0.4515154
18.95034,0,-2.038681,-8.154723,-11.8271,0.3332444
18.96034,0,-1.029233,-4.116933,-11.86827,0.2145618
18.97034,0,-0.06525658,-0.2610263,-11.87088,0.09585301
18.98034,0,0.8394945,3.357978,-11.8373,-0.02251996
18.99034,0,1.672065,6.688261,-11.77042,-0.1402241
19.00034,0,2.421041,9.684165,-11.67357,-0.2569599
19.01034,0,3.076998,12.30799,-11.55049,-0.3724648
19.02034,0,3.631994,14.52798,-11.40521,-0.4865169
19.03034,0,4.080239,16.32096,-11.242,-0.5989369
19.04034,0,4.417994,17.67198,-11.06528,-0.7095898
19.05034,0,4.643562,18.57425,-10.87954,-0.8183852
19.06034,0,4.757339,19.02936,-10.68925,-0.9252777
19.07034,0,4.761916,19.04766,-10.49877,-1.030265
19.08034,0,4.661694,18.64677,-10.3123,-1.133388
19.09034,0,4.463176,17.8527,-10.13378,-1.234726
19.10034,0,4.174707,16.69883,-9.966788,-1.334394
19.11034,0,3.805921,15.22368,-9.814551,-1.43254
19.12034,0,3.368326,13.47331,-9.679818,-1.529338
19.13034,0,2.874012,11.49605,-9.564857,-1.624986
19.14034,0,2.336516,9.346063,-9.471396,-1.7197
19.15034,0,1.770043,7.08017,-9.400595,-1.813706
19.16034,0,1.188659,4.754635,-9.353048,-1.907237
19.17034,0,0.607263,2.429052,-9.328758,-2.000524
19.18034,0,0.03994605,0.1597842,-9.327161,-2.093796
19.19034,0,-0.4992099,-1.99684,-9.347129,-2.187267
19.20034,0,-0.9968039,-3.987216,-9.387001,-2.281137
19.21034,0,-1.440866,-5.763463,-9.444635,-2.375583
19.22034,0,-1.820072,-7.280288,-9.517438,-2.470758
19.23034,0.3417314,-2.125,-7.133077,-9.588769,-2.566645
19.24035,0.8096747,-2.347457,-6.151129,-9.65028,-2.663148
19.25035,0.8096747,-2.481085,-6.685639,-9.717136,-2.760319
19.26035,1.051559,-2.521585,-5.880105,-9.775937,-2.858079
19.27035,1.051559,-2.466417,-5.659434,-9.832531,-2.956404
19.28035,1.580538,-2.315131,-2.938374,-9.861915,-3.055023
19.29035,2.180727,-2.069305,0.4456854,-9.857458,-3.153598
19.30035,2.180727,-1.732418,1.793235,-9.839526,-3.251993
19.31035,2.5006,-1.30995,4.762603,-9.7919,-3.349912
19.32035,2.5006,-0.809283,6.765269,-9.724247,-3.447155
19.33035,3.14261,-0.2391753,11.61374,-9.608109,-3.543236
19.34035,3.71228,0.3896353,16.40766,-9.444033,-3.637676
19.35035,3.71228,1.065693,19.11189,-9.252913,-3.730205
19.36035,3.974509,1.775994,23.00201,-9.022893,-3.820434
19.37035,3.974509,2.506661,25.92468,-8.763646,-3.908071
19.38035,4.393849,3.243771,30.55048,-8.458141,-3.992652
19.39035,4.685466,3.972429,34.63158,-8.111826,-4.07377
19.40035,4.685466,4.678352,37.45528,-7.737273,-4.151143
19.41035,4.874226,5.347022,40.88499,-7.328424,-4.224427
19.42035,4.874226,5.964485,43.35484,-6.894875,-4.293375
19.43035,4.914917,6.518095,45.73205,-6.437554,-4.357751
19.44035,4.914917,6.995611,47.64211,-5.961133,-4.417362
19.45035,4.914917,7.386664,49.20633,-5.46907,-4.472053
19.46035,4.845968,7.681982,50.1118,-4.967952,-4.521733
19.47035,4.845968,7.874096,50.88026,-4.45915,-4.566324
19.48035,4.800757,7.957489,51.03298,-3.94882,-4.605813
19.49035,4.77702,7.928441,50.82185,-3.440602,-4.640219
19.50035,4.77702,7.785447,50.24987,-2.938103,-4.6696
19.51035,4.77702,7.528967,49.22395,-2.445863,-4.694058
19.52035,4.77702,7.161672,47.75477,-1.968316,-4.713741
19.53035,4.77702,6.688141,45.86065,-1.509709,-4.728838
19.54035,4.77702,6.115232,43.56901,-1.074019,-4.739579
19.55035,4.77702,5.451239,40.91304,-0.6648889,-4.746228
19.56035,4.77702,4.706608,37.93451,-0.2855438,-4.749083
19.57035,4.77702,3.89337,34.68156,0.0612718,-4.74847
19.58035,4.77702,3.024483,31.20602,0.373332,-4.744737
19.59035,4.77702,2.114666,27.56675,0.6489994,-4.738247
19.60035,4.77702,1.178825,23.82338,0.8872332,-4.729374
19.61035,4.845968,0.2330484,20.31607,1.090394,-4.718471
19.62035,4.845968,-0.7063135,16.55862,1.25598,-4.705911
19.63035,4.918308,-1.62336,13.17979,1.387778,-4.692033
19.64035,4.948826,-2.501718,9.78843,1.485662,-4.677176
19.65035,4.948826,-3.32629,6.490145,1.550564,-4.66167
19.66035,4.958998,-4.08224,3.507034,1.585634,-4.645814
19.67035,4.958998,-4.755864,0.8125362,1.593759,-4.629876
19.68036,5.014383,-5.335226,-1.283373,1.580926,-4.614067
19.69036,5.102546,-5.809391,-2.827381,1.552652,-4.598541
19.70036,5.102546,-6.169644,-4.268393,1.509968,-4.583441
19.71036,5.151149,-6.408851,-5.030806,1.45966,-4.568845
19.72036,5.151149,-6.522007,-5.483429,1.404826,-4.554797
19.73036,5.257398,-6.506361,-4.995853,1.354867,-4.541248
19.74036,5.359124,-6.361254,-4.008522,1.314782,-4.5281
19.75036,5.359124,-6.088246,-2.916489,1.285617,-4.515244
19.76036,5.409987,-5.691127,-1.124559,1.274371,-4.5025
19.77036,5.409987,-5.175847,0.9365635,1.283737,-4.489663
19.78036,5.561447,-4.5502,4.044991,1.324187,-4.476421
19.79036,5.737774,-3.824216,7.654233,1.400729,-4.462414
19.80036,5.737774,-3.009195,10.91432,1.509872,-4.447315
19.81036,5.87341,-2.118335,15.0203,1.660075,-4.430715
19.82036,5.87341,-1.166206,18.82881,1.848363,-4.412231
19.83036,5.898276,-0.1679071,22.92147,2.077578,-4.391455
19.84036,5.898276,0.8600888,27.03346,2.347913,-4.367976
19.85036,5.898276,1.901426,31.19881,2.659901,-4.341377
19.86036,5.882452,2.939013,35.28586,3.012759,-4.31125
19.87036,5.882452,3.955889,39.35336,3.406293,-4.277187
19.88036,5.87567,4.936008,43.24672,3.83876,-4.238799
19.89036,5.87567,5.863286,46.95583,4.308319,-4.195716
19.90036,5.87567,6.72325,50.39568,4.812275,-4.147593
19.91036,5.87567,7.502111,53.51112,5.347387,-4.094119
19.92036,5.87567,8.187708,56.25351,5.909922,-4.03502
19.93036,5.849674,8.769703,58.47751,6.494697,-3.970073
19.94036,5.805592,9.239215,60.17923,7.096489,-3.899108
19.95036,5.805592,9.589683,61.5811,7.7123,-3.821985
19.96036,5.770552,9.81636,62.34764,8.335776,-3.738627
19.97036,5.770552,9.91676,62.74925,8.963269,-3.648995
19.98036,5.694822,9.89051,62.34133,9.586682,-3.553128
19.99036,5.654132,9.739594,61.57491,10.20243,-3.451103
20.00036,5.654132,9.467815,60.48779,10.80731,-3.34303
20.01036,5.577271,9.081324,58.63438,11.39365,-3.229094
20.02036,5.577271,8.587856,56.66051,11.96026,-3.109491
20.03036,5.532059,7.997178,54.11695,12.50143,-2.984477
20.04036,5.524148,7.320713,51.37944,13.01522,-2.854325
20.05036,5.524148,6.570729,48.37951,13.49902,-2.719335
20.06036,5.49476,5.761377,45.02454,13.94926,-2.579842
20.07036,5.49476,4.906858,41.60647,14.36533,-2.436189
20.08036,5.452939,4.022552,37.90196,14.74435,-2.288745
20.09036,5.326345,3.124141,33.80194,15.08237,-2.137922
20.10036,5.326345,2.226801,30.21259,15.38449,-1.984077
20.11036,5.235921,1.346156,26.32831,15.64777,-1.827599
20.12037,5.235921,0.4965709,22.92997,15.87707,-1.668828
20.13037,5.052814,-0.3078537,18.97984,16.06687,-1.50816
20.14037,4.952217,-1.054131,15.59234,16.2228,-1.345932
20.15037,4.952217,-1.730975,12.88497,16.35164,-1.182415
20.16037,4.766848,-2.328113,9.754938,16.44919,-1.017923
20.17037,4.766848,-2.837322,7.718101,16.52637,-0.8526597
20.18037,4.543049,-3.251947,5.164406,16.57802,-0.6868795
20.19037,4.336205,-3.567349,3.075421,16.60877,-0.5207918
20.20037,4.336205,-3.780923,2.221125,16.63098,-0.3544819
20.21037,3.678371,-3.892137,-0.8550634,16.62243,-0.1882576
20.22037,3.678371,-3.902365,-0.8959751,16.61347,-0.02212287
20.23037,2.611369,-3.815079,-4.814837,16.56532,0.1435304
20.24037,1.788513,-3.635775,-7.38905,16.49143,0.3084447
20.25037,1.788513,-3.371403,-6.331561,16.42812,0.4727259
20.26037,0,-3.031047,-12.12419,16.30688,0.6357946
20.27037,0,-2.624675,-10.4987,16.20189,0.7978135
20.28037,0,-2.1641,-8.656401,16.11533,0.9589668
20.29037,0,-1.662054,-6.648215,16.04884,1.119455
20.30037,0,-1.131571,-4.526286,16.00358,1.279491
20.31037,0,-0.5869362,-2.347745,15.9801,1.439292
20.32037,0,-0.04192586,-0.1677034,15.97843,1.599076
20.33037,-0.7322494,0.489158,-0.9723656,15.9687,1.758763
20.34037,-2.038874,0.9923277,-4.186186,15.92684,1.918032
20.35037,-2.038874,1.454769,-2.336422,15.90348,2.077066
20.36037,-2.431087,1.863684,-2.269613,15.88078,2.235874
20.37037,-2.431087,2.208163,-0.8916969,15.87186,2.394593
20.38037,-2.66958,2.478085,-0.7659807,15.8642,2.553235
20.39037,-2.574635,2.664928,0.3611746,15.86782,2.711913
20.40037,-2.574635,2.762154,0.7500772,15.87532,2.870666
20.41037,-2.409612,2.764706,1.420379,15.88952,3.029561
20.42037,-2.409612,2.669752,1.040562,15.89993,3.18856
20.43037,-2.110083,2.476195,1.464447,15.91457,3.347706
20.44037,-1.945059,2.185188,0.960516,15.92418,3.506948
20.45037,-1.945059,1.799784,-0.5811014,15.91836,3.666131
20.46037,-1.897587,1.325178,-2.289635,15.89547,3.825086
20.47037,-1.897587,0.7682084,-4.517513,15.85029,3.983589
20.48037,-1.904368,0.1377082,-7.066641,15.77963,4.141385
20.49037,-1.904368,-0.5557623,-9.840523,15.68122,4.298197
20.50037,-1.904368,-1.300675,-12.82017,15.55302,4.453727
20.51037,-1.904368,-2.083634,-15.95201,15.3935,4.607662
20.52037,-1.904368,-2.89094,-19.18123,15.20169,4.759679
20.53037,-1.902108,-3.707627,-22.43894,14.9773,4.909452
20.54037,-1.902108,-4.51825,-25.68143,14.72048,5.056657
20.55037,-1.902108,-5.307775,-28.83953,14.43209,5.200978
20.56038,-1.977838,-6.060495,-32.15333,14.11056,5.342083
20.57038,-1.977838,-6.761877,-34.95886,13.76097,5.479693
20.58038,-2.085216,-7.397428,-37.93057,13.38166,5.61351
20.59038,-2.141731,-7.953712,-40.38177,12.97784,5.743288
20.60038,-2.141731,-8.418914,-42.24258,12.55542,5.868842
20.61038,-2.234415,-8.782063,-44.06591,12.11476,5.98999
20.62038,-2.234415,-9.03433,-45.07498,11.66401,6.10663
20.63038,-2.382484,-9.168289,-46.20309,11.20198,6.218649
20.64038,-2.474039,-9.178836,-46.6115,10.73586,6.326008
20.65038,-2.474039,-9.062582,-46.14648,10.2744,6.428752
20.66038,-2.686535,-8.818489,-46.0201,9.814196,6.526894
20.67038,-2.686535,-8.447686,-44.53688,9.368827,6.620583
20.68038,-2.900161,-7.953492,-43.41461,8.934681,6.709929
20.69038,-3.107005,-7.341212,-41.79287,8.516752,6.795097
20.70038,-3.107005,-6.618339,-38.90137,8.127739,6.876374
20.71038,-3.251683,-5.794473,-36.18462,7.765893,6.954033
20.72038,-3.251683,-4.880436,-32.52848,7.440608,7.02844
20.73038,-3.58173,-3.889303,-29.88413,7.141766,7.099857
20.74038,-4.005592,-2.834933,-27.3621,6.868145,7.168539
20.75038,-4.005592,-1.73274,-22.95333,6.638612,7.234925
20.76038,-4.22713,-0.5990717,-19.30481,6.445564,7.29938
20.77038,-4.22713,0.5497099,-14.70968,6.298467,7.362365
20.78038,-4.708637,1.696092,-12.05018,6.177965,7.424144
20.79038,-5.118936,2.823493,-9.181772,6.086147,7.485006
20.80038,-5.118936,3.914877,-4.816235,6.037985,7.545386
20.81038,-5.444461,4.953866,-1.962381,6.018361,7.605569
20.82038,-5.444461,5.925406,1.923777,6.037599,7.665946
20.83038,-5.545058,6.81494,5.079529,6.088394,7.72683
20.84038,-5.603833,7.609866,8.024132,6.168635,7.788516
20.85038,-5.603833,8.298738,10.77962,6.276432,7.85128
20.86038,-5.603833,8.871896,13.07225,6.407154,7.915352
20.87038,-5.603833,9.321989,14.87262,6.555881,7.980911
20.88038,-5.55184,9.643346,16.36602,6.719541,8.048106
20.89038,-5.519061,9.832672,17.25444,6.892085,8.117027
20.90038,-5.519061,9.888731,17.47868,7.066872,8.187696
20.91038,-5.506628,9.81265,17.22409,7.239112,8.260088
20.92038,-5.506628,9.607593,16.40386,7.403151,8.33412
20.93038,-5.506628,9.279037,15.08964,7.554048,8.40966
20.94038,-5.502107,8.834211,13.32842,7.687332,8.486534
20.95038,-5.502107,8.282458,11.12141,7.798546,8.56452
20.96038,-5.502107,7.634925,8.531275,7.883859,8.643358
20.97038,-5.502107,6.903761,5.606617,7.939925,8.722757
20.98038,-5.502107,6.103054,2.403788,7.963963,8.802397
20.99039,-5.502107,5.247221,-1.019543,7.953767,8.881934
21.00039,-5.502107,4.35199,-4.600468,7.907763,8.961012
21.01039,-5.446722,3.433489,-8.052931,7.827233,9.039284
21.02039,-5.446722,2.507537,-11.75674,7.709666,9.116381
21.03039,-5.392467,1.590573,-15.20758,7.55759,9.191957
21.04039,-5.213881,0.697906,-18.0639,7.376951,9.265726
21.05039,-5.213881,-0.1553025,-21.47673,7.162184,9.337348
21.06039,-5.007037,-0.9548579,-23.84758,6.923708,9.406585
21.07039,-5.007037,-1.68819,-26.7809,6.655899,9.473144
21.08039,-4.810364,-2.343554,-28.61567,6.369742,9.536841
21.09039,-4.71768,-2.91143,-30.51644,6.064578,9.597487
21.10039,-4.71768,-3.383599,-32.40511,5.740527,9.654893
21.11039,-4.552656,-3.753887,-33.22617,5.408266,9.708976
21.12039,-4.552656,-4.018241,-34.28359,5.06543,9.75963
21.13039,-4.412499,-4.174577,-34.3483,4.721947,9.806849
21.14039,-4.387633,-4.222884,-34.44207,4.377526,9.850625
21.15039,-4.387633,-4.165211,-34.21137,4.035413,9.890979
21.16039,-4.380851,-4.005887,-33.54695,3.699943,9.927979
21.17039,-4.380851,-3.750716,-32.52627,3.374681,9.961725
21.18039,-4.380851,-3.407753,-31.15442,3.063136,9.992356
21.19039,-4.380851,-2.986199,-29.4682,2.768454,10.02004
21.20039,-4.380851,-2.497087,-27.51175,2.493337,10.04497
21.21039,-4.380851,-1.95273,-25.33433,2.239993,10.06737
21.22039,-4.380851,-1.365838,-22.98676,2.010126,10.08748
21.23039,-4.380851,-0.7507074,-20.52623,1.804863,10.10552
21.24039,-4.380851,-0.1211942,-18.00818,1.624781,10.12177
21.25039,-4.380851,0.5080468,-15.49122,1.469869,10.13647
21.26039,-4.380851,1.122483,-13.03347,1.339535,10.14987
21.27039,-4.380851,1.70851,-10.68936,1.232641,10.16219
21.28039,-4.380851,2.252481,-8.513481,1.147506,10.17367
21.29039,-4.380851,2.742321,-6.554123,1.081965,10.18449
21.30039,-4.380851,3.166642,-4.856838,1.033396,10.19482
21.31039,-4.380851,3.515433,-3.461675,0.9987797,10.20481
21.32039,-4.380851,3.780633,-2.400871,0.974771,10.21456
21.33039,-4.400066,3.955496,-1.778281,0.9569882,10.22413
21.34039,-4.470144,4.035416,-1.738914,0.9395991,10.23352
21.35039,-4.470144,4.017559,-1.810343,0.9214957,10.24274
21.36039,-4.513096,3.901171,-2.4477,0.8970187,10.25171
21.37039,-4.513096,3.687481,-3.302461,0.8639941,10.26035
21.38039,-4.612562,3.379806,-4.931024,0.8146839,10.26849
21.39039,-4.766283,2.983237,-7.132182,0.743362,10.27593
21.40039,-4.766283,2.504979,-9.045213,0.6529099,10.28246
21.41039,-4.991212,1.953579,-12.15053,0.5314046,10.28777
21.42039,-4.991212,1.339437,-14.6071,0.3853335,10.29163
21.4304,-5.108763,0.6744195,-17.73738,0.2079598,10.2937
21.4404,-5.416204,-0.02902471,-21.78091,-0.009849352,10.29361
21.4504,-5.416204,-0.7567852,-24.69196,-0.2567689,10.29104
21.4604,-5.774508,-1.494919,-29.07771,-0.547546,10.28556
21.4704,-5.774508,-2.228506,-32.01205,-0.8676665,10.27689
21.4804,-5.983613,-2.942563,-35.7047,-1.224714,10.26464
21.4904,-6.450427,-3.622886,-40.29325,-1.627646,10.24836
21.5004,-6.450427,-4.254961,-42.82155,-2.055861,10.22781
21.5104,-6.916109,-4.825777,-46.96754,-2.525537,10.20255
21.5204,-6.916109,-5.322833,-48.95576,-3.015095,10.1724
21.5304,-7.294759,-5.734808,-52.11827,-3.536278,10.13704
21.5404,-7.376141,-6.052343,-53.71394,-4.073417,10.0963
21.5504,-7.376141,-6.267249,-54.57356,-4.619152,10.05011
21.5604,-7.401007,-6.373541,-55.09819,-5.170134,9.998409
21.5704,-7.401007,-6.36693,-55.07175,-5.720851,9.941201
21.5804,-7.350143,-6.245224,-54.38147,-6.264666,9.878554
21.5904,-7.14895,-6.008467,-52.62967,-6.790963,9.810645
21.6004,-7.14895,-5.658635,-51.23034,-7.303266,9.737613
21.6104,-7.068699,-5.199888,-49.07435,-7.79401,9.659673
21.6204,-7.068699,-4.638422,-46.82848,-8.262295,9.57705
21.6304,-7.017837,-3.982511,-44.00139,-8.702309,9.490027
21.6404,-7.008794,-3.241881,-41.0027,-9.112335,9.398904
21.6504,-7.008794,-2.428388,-37.74873,-9.489822,9.304006
21.6604,-7.008794,-1.55478,-34.2543,-9.832365,9.205682
21.6704,-7.008794,-0.6353528,-30.57659,-10.13813,9.1043
21.6804,-7.008794,0.3144431,-26.7774,-10.4059,9.000241
21.6904,-7.008794,1.279097,-22.91879,-10.63509,8.89389
21.7004,-7.008794,2.241906,-19.06755,-10.82577,8.785633
21.7104,-7.008794,3.186809,-15.28794,-10.97865,8.675847
21.7204,-7.008794,4.097318,-11.6459,-11.09511,8.564896
21.7304,-7.008794,4.957455,-8.205357,-11.17716,8.453124
21.7404,-7.008794,5.752455,-5.025358,-11.22741,8.34085
21.7504,-7.008794,6.467953,-2.163364,-11.24905,8.228359
21.7604,-7.008794,7.091404,0.3304405,-11.24574,8.115902
21.7704,-7.008794,7.611345,2.410204,-11.22164,8.003686
21.7804,-7.005403,8.018056,4.050613,-11.18114,7.891875
21.7904,-6.980536,8.30398,5.293776,-11.1282,7.780593
21.8004,-6.980536,8.463238,5.930807,-11.06889,7.669904
21.8104,-6.933064,8.492331,6.237068,-11.00652,7.559839
21.8204,-6.933064,8.389761,5.82679,-10.94825,7.450357
21.8304,-6.858463,8.156383,5.191677,-10.89633,7.341393
21.8404,-6.858463,7.795135,3.746689,-10.85887,7.232805
21.8504,-6.790647,7.311316,2.082674,-10.83804,7.124424
