Name: 0, Condition: 3, Run: 26, Date: 10/7/2019 10:29:15 AM, Testing: True
time,userInput,disturbanceInput,angAcc,angVel,rollAngle
0.03,0.9023591,4.44924,21.4064,0.5570972,0.01068162
0.04,0.9023591,4.417681,21.28016,0.7698988,0.01838061
0.05,0.9181833,4.276578,20.77905,0.9776893,0.0281575
0.05999999,0.9181833,4.024192,19.7695,1.175384,0.03991134
0.06999999,0.9181833,3.660875,18.31623,1.358547,0.05349681
0.07999999,0.9181833,3.189085,16.42907,1.522837,0.06872518
0.08999999,0.9181833,2.613359,14.12617,1.664099,0.08536617
0.09999999,0.9181833,1.940252,11.43374,1.778436,0.1031505
0.11,0.9181833,1.17823,8.385653,1.862293,0.1217735
0.12,0.9181833,0.3375367,5.02288,1.912522,0.1408987
0.13,0.9181833,-0.5699781,1.392821,1.92645,0.1601632
0.14,0.9181833,-1.531064,-2.451524,1.901935,0.1791825
0.15,0.9181833,-2.53129,-6.452428,1.83741,0.1975566
0.16,0.9181833,-3.555301,-10.54847,1.731926,0.2148759
0.17,0.9181833,-4.587086,-14.67561,1.58517,0.2307276
0.18,0.9181833,-5.610249,-18.76826,1.397487,0.2447025
0.19,0.9181833,-6.608318,-22.76054,1.169882,0.2564013
0.2,0.9181833,-7.56502,-26.58735,0.9040082,0.2654414
0.21,0.9181833,-8.464574,-30.18556,0.6021526,0.2714629
0.22,0.9181833,-9.291985,-33.4952,0.2672005,0.2741349
0.23,0.9181833,-10.03329,-36.46043,-0.0974038,0.2731609
0.24,0.9181833,-10.67584,-39.03063,-0.4877101,0.2682838
0.25,0.9181833,-11.20849,-41.16123,-0.8993224,0.2592906
0.26,0.9181833,-11.62184,-42.81463,-1.327469,0.2460159
0.27,0.9181833,-11.90838,-43.96078,-1.767077,0.2283451
0.28,0.9181833,-12.06263,-44.5778,-2.212855,0.2062166
0.29,0.9181833,-12.08127,-44.65233,-2.659378,0.1796228
0.3,0.9204439,-11.96315,-44.17081,-3.101086,0.1486119
0.31,0.9204439,-11.70937,-43.15569,-3.532643,0.1132855
0.32,0.9204439,-11.32324,-41.61117,-3.948755,0.07379796
0.33,0.9204439,-10.81021,-39.55907,-4.344346,0.0303545
0.3399999,0.9204439,-10.17783,-37.02955,-4.714641,-0.01679191
0.3499999,0.9204439,-9.435559,-34.06046,-5.055246,-0.06734437
0.3599999,0.9204439,-8.594629,-30.69674,-5.362213,-0.1209665
0.3699999,0.9204439,-7.667868,-26.98969,-5.63211,-0.1772876
0.3799999,0.9204439,-6.669437,-22.99597,-5.86207,-0.2359083
0.3899999,0.9204439,-5.614624,-18.77672,-6.049837,-0.2964067
0.3999999,0.9204439,-4.519543,-14.3964,-6.1938,-0.3583447
